,location,Radius,covered_nodes,Total_nodes_covered
0,"[-255.99029753047682, 358.79438380116096]",282.3442671334194,"['245674992', '667357348', '667357359', '667357361', '668478124', '668672574', '668672699', '4348259294', '4348259295', '4348259297', '4348259298', '4348259324', '5280437313', '5280437314', '5280438428', '6571330021', '6571330022', '6571330023', '7265473766']",19
1,"[351.7323821507186, 841.4802336060814]",284.18750299469184,"['667357421', '668612391', '4348265098', '6786321690', '6786321691', '9169143592']",6
2,"[-101.31144868610633, -75.41615841578235]",279.5053728366096,"['245674992', '667357326', '6583550560', '6583550562']",4
3,"[466.51308059902675, 88.97549307186334]",283.2893248421504,"['667357352', '667357403', '667357405', '667357407', '667357409', '667357412', '668620092', '2055461156', '3215340463', '3215340464', '4348259328', '4369058864', '5077600694', '5366445083', '5882320075', '6568909595', '6576461331', '6785961623', '6785961658', '7147944038', '7147944044', '7147944046']",22
4,"[544.2538823657393, 393.36979506280056]",284.56842961566446,"['667357367', '667357409', '667357412', '667357416', '667357419', '667357421', '668612331', '668620092', '668672704', '1990860599', '1990860600', '4348259325', '4348259327', '4348259328', '4348259329', '4348259330', '4348259331', '4348259332', '4348259333', '4348259334', '4348259335', '4348259340', '4348259341', '4369058864', '5882320075', '6573701524', '7147944046', '7265460758', '9169143586']",29
5,"[693.2512744856156, 753.8037774457314]",284.28406762445627,"['1990860600', '4348259325', '4348259333', '6786321690', '6786321691', '9169143586']",6
6,"[46.67078323568846, 465.00571070462354]",283.3035255467216,"['667357348', '667357359', '667357361', '668478124', '668672699', '668672704', '4348259297', '4348259298', '4348265099', '4348265101', '4348265105', '4348265107', '4642960968', '5366445082', '5366445085', '5366445091', '5366445092', '5366445093', '5584937649', '5584937650', '6573701501', '6573701505', '6573701524']",23
7,"[-618.8699356861698, 289.08792817526665]",255.22831022248502,"['2081722939', '4348259319', '4348259324', '5280437313', '5280437314', '5280438428', '7265482108', '7265482110', '8699875147', '8699875155', '8699875156']",11
8,"[172.46375031881436, -531.3142711812327]",275.32011757224507,"['667357309', '667357310', '667357317', '667357318', '667357325', '667357368', '668699249', '5879215642', '5879215643', '6495983054', '6495983060', '6568909609', '6627410440', '8666700466']",14
9,"[845.8174286582544, 95.39016051921921]",289.07860826973194,"['667357392', '667357401', '667357403', '667357405', '667357407', '667357409', '667357412', '667357415', '667357416', '6576461331']",10
10,"[363.4703509923272, -870.0484999563425]",303.2182558970265,"['667357309', '667357310', '667357311', '668660548', '668660552', '668699237', '5879215641', '5879215644', '5879215645', '5879215646', '5879215650', '6435688923', '6435688924', '6495983054', '6627410440', '6627410442']",16
11,"[757.2845269922334, -461.98862793622817]",297.35539827436776,"['667357383', '667357385', '667357387', '668660560', '668685375', '668685380', '5879215623', '5879215625', '5879215634', '8675266535']",10
12,"[193.34720235795822, -0.331473252567434]",280.54784004806885,"['667357326', '667357352', '668620092', '668672700', '2055461156', '3215340463', '3215340464', '5077600694', '5366445083', '6568909595', '6573854574', '6583550560', '6583550562', '6785961658', '7147944038', '7147944044', '7147944046']",17
13,"[530.8285627227283, -370.7562897025666]",284.3249082112778,"['667357325', '667357368', '667357382', '667357383', '667357385', '667357387', '668660560', '668685375', '668685380', '668699249', '3215340464', '5366445105', '5879215623', '5879215625', '5879215634', '5879215642', '5879215643', '6568909593', '6568909594', '6573854574', '8666700466', '8675266535']",22
14,"[-165.00275274844475, -843.3741794116052]",306.11165437025033,"['668699188', '668699193', '668699199', '668699237', '668699242', '6435688923', '6435688924']",7
