,location,Radius,covered_nodes,Total_nodes_covered
0,"[335.5427320423223, -128.48032090371896]",135.38252255476382,"['J16', 'J17', 'J28', 'J29', 'J30', 'J36', 'J41']",7
1,"[545.5069614383627, -103.74345407202064]",137.52416995326902,"['J21', 'J22', 'J23', 'J24', 'J25', 'J26', 'J43', 'J55', 'J58', 'J64']",10
2,"[32.92776413538551, -58.16954256367951]",136.7365927313021,"['J0', 'J1', 'J34', 'J37', 'J38', 'J39', 'J40', 'J42', 'J45', 'J46', 'J47', 'J48']",12
3,"[136.67623098003853, 120.1895898715452]",138.05119817513392,"['J1', 'J10', 'J15', 'J19', 'J2', 'J3', 'J38', 'J4', 'J5', 'J6', 'J60', 'J7', 'J70', 'J71', 'J8', 'J9']",16
4,"[190.90958177790822, -227.6938171663781]",135.7047951824396,"['J30', 'J31', 'J32', 'J33', 'J35', 'J56', 'J59', 'J69']",8
5,"[405.1537460630419, 180.24866039105652]",138.62902689385385,"['J13', 'J14', 'J49', 'J50', 'J51', 'J52', 'J53', 'J54', 'J61', 'J62', 'J65', 'J66', 'J67']",13
6,"[459.4736869272711, 87.39071370268304]",136.9385022264148,"['J13', 'J14', 'J20', 'J21', 'J22', 'J23', 'J24', 'J44', 'J49', 'J50', 'J51', 'J54', 'J57', 'J62', 'J63', 'J64']",16
7,"[215.7815117677511, 28.21050508253751]",136.15185281873383,"['J1', 'J10', 'J11', 'J12', 'J14', 'J15', 'J16', 'J17', 'J18', 'J19', 'J31', 'J38', 'J52', 'J6', 'J68', 'J7', 'J70', 'J71', 'J8', 'J9']",20
