,location,Radius,covered_nodes,Total_nodes_covered
0,"[545.5069614383627, -102.76574280235843]",138.46486089919742,"['J21', 'J22', 'J23', 'J24', 'J25', 'J26', 'J43', 'J55', 'J58', 'J64']",10
1,"[352.7573515105088, 122.78825752162794]",135.65575537502158,"['J11', 'J12', 'J13', 'J14', 'J16', 'J51', 'J52', 'J53', 'J61', 'J62', 'J66', 'J67', 'J68', 'J70', 'J71']",15
2,"[461.3295128067115, 94.69657341480217]",137.67743917364038,"['J13', 'J14', 'J20', 'J21', 'J22', 'J23', 'J24', 'J44', 'J49', 'J50', 'J51', 'J54', 'J57', 'J62', 'J63', 'J64', 'J65']",17
3,"[39.2437704818526, -57.28186452717855]",138.27951537669716,"['J0', 'J1', 'J34', 'J37', 'J38', 'J39', 'J40', 'J42', 'J45', 'J46', 'J47', 'J48']",12
4,"[307.6325924109924, -113.26992662523622]",138.28130963473888,"['J16', 'J17', 'J18', 'J28', 'J29', 'J30', 'J31', 'J36', 'J41']",9
5,"[145.72146443968322, 67.10068259947357]",138.22163990940487,"['J1', 'J10', 'J15', 'J18', 'J19', 'J2', 'J3', 'J38', 'J4', 'J5', 'J6', 'J60', 'J7', 'J70', 'J71', 'J8', 'J9']",17
6,"[196.35618719152149, -221.63697336067796]",138.36643260338442,"['J30', 'J31', 'J32', 'J33', 'J35', 'J56', 'J59', 'J69']",8
