,location,Radius,covered_nodes,Total_nodes_covered
0,"[-35.05647321203447, -857.3196063339165]",428.3173324476261,"['667357309', '667357310', '668660548', '668699188', '668699193', '668699199', '668699237', '668699242', '6435688923', '6435688924', '6495983054', '6495983060', '6627410440', '6627410442']",14
1,"[346.6445318834452, -522.4083695222464]",428.0616437264664,"['667357309', '667357310', '667357311', '667357317', '667357318', '667357325', '667357326', '667357368', '667357382', '667357383', '667357385', '667357387', '668660548', '668660552', '668660560', '668685375', '668699237', '668699249', '3215340463', '3215340464', '5366445105', '5879215623', '5879215625', '5879215634', '5879215641', '5879215642', '5879215643', '5879215644', '5879215645', '5879215646', '5879215650', '6435688924', '6495983054', '6495983060', '6568909593', '6568909594', '6568909595', '6568909609', '6573854574', '6627410440', '6627410442', '8666700466']",42
2,"[229.46272005835218, 63.496975058538595]",428.2466877751465,"['245674992', '667357326', '667357352', '667357367', '667357407', '668620092', '668672700', '668672704', '2055461156', '3215340463', '3215340464', '4348259328', '4369058864', '4642960968', '5077600694', '5366445082', '5366445083', '5366445085', '5366445091', '5366445092', '5366445093', '5584937649', '5584937650', '5882320075', '6568909593', '6568909594', '6568909595', '6573854574', '6583550560', '6583550562', '6785961623', '6785961658', '7147944038', '7147944044', '7147944046', '8666700466']",36
3,"[175.89929249778982, 763.8706053069716]",426.53561725699745,"['667357359', '667357421', '668612331', '668612391', '668672704', '1990860599', '1990860600', '4348259298', '4348259329', '4348265098', '4348265099', '4348265101', '4348265105', '4348265107', '5366445085', '5366445091', '5366445092', '5584937649', '5584937650', '6573701501', '6573701505', '6573701524', '6786321691', '9169143592']",24
4,"[800.1696728011963, -183.29563054534182]",428.46188315828493,"['667357382', '667357383', '667357385', '667357387', '667357392', '667357401', '667357403', '667357405', '667357407', '667357409', '667357415', '667357416', '668660560', '668685375', '668685380', '3215340464', '5366445105', '5879215623', '5879215625', '5879215634', '6576461331', '6785961623', '8675266535']",23
5,"[667.0117165851747, 636.8579047723847]",427.69287644645095,"['667357412', '667357419', '667357421', '668612331', '668612391', '1990860599', '1990860600', '4348259325', '4348259327', '4348259328', '4348259329', '4348259330', '4348259331', '4348259332', '4348259333', '4348259334', '4348259335', '4348259340', '4348259341', '4348265098', '4348265099', '5882320075', '6573701524', '6786321690', '6786321691', '7265460758', '9169143586', '9169143592']",28
6,"[-438.78327522768734, 250.60493250829524]",427.2111774655718,"['245674992', '667357348', '667357361', '668478124', '668672574', '668672699', '2081722939', '4348259294', '4348259295', '4348259297', '4348259298', '4348259319', '4348259324', '5280437313', '5280437314', '5280438428', '6571330021', '6571330022', '6571330023', '7265473766', '7265482108', '7265482110', '8699875147', '8699875155', '8699875156']",25
