,location,Radius,covered_nodes,Total_nodes_covered
0,"[-849.1255699517822, -558.4214101880015]",339.78664667182153,"['330648038', '330648048', '330648061', '330648065', '330648075', '330648098', '330648694', '330648697', '330780901', '330798362', '330798365', '2018053792', '5391143596', '5391143604']",14
1,"[-443.7716536461924, -493.26073787103235]",297.5948563101006,"['268790016', '268790019', '275676971', '304914007', '330612299', '330648024', '330648038', '330648048', '330648051', '330648058', '330648061', '330648065', '330648108', '330648111', '330648114', '330648117', '330648694', '330653184', '330653884', '330653893', '330653928', '330653958', '330783601', '330783605', '330798362', '330798365', '670703094', '670703101', '670703151', '670703205', '672642687', '672642688', '672642689', '2164168482']",34
2,"[-37.88662827839717, -505.2180695419931]",241.30851572644139,"['268789969', '268789971', '268789973', '268789976', '268789979', '268790010', '268790016', '268790030', '268790035', '275675438', '275675439', '304913245', '330648003', '330653141', '330653166', '330653179', '330653184', '330653236', '330653241', '330653246', '330653249', '330653262', '330653267', '330653271', '330653290', '330653296', '330653303', '330653353', '330653884', '330653997', '330774715', '330780155', '330780161', '330780167', '330780202', '330780203', '670703101', '670703205', '670703217', '2164168482', '2166694714', '2166694715', '2166694728', '2166694752']",44
3,"[304.50952836942736, -781.0646574477772]",221.73026596375027,"['275676977', '330653399', '330654003', '330654005', '330654009', '330654139', '330780592', '330798589', '330798628', '330798636', '2166694720', '2166694724', '2166703022', '2167078770', '2167078773', '2167078774', '4690195816', '7024847607']",18
4,"[289.5186485315491, -488.74344407844353]",213.79339952225507,"['268789971', '268789973', '268789979', '268790030', '330653296', '330653303', '330653324', '330774715', '2166694720', '2166694724', '2166694728', '2166694752', '3405091168', '7024847607']",14
5,"[274.11618859828445, -176.38371990794502]",223.84714411090607,"['268789874', '268789875', '268789985', '268789987', '268789999', '268790000', '330593548', '330593595', '330593601', '330593618', '330593701', '330593710', '330593716', '330612021', '330612026', '330612027', '330612039', '330612040', '330612044', '330612046', '330612049', '330612053', '330653324', '330774716', '330779489', '330779492', '3371735080']",27
6,"[658.1615475648751, 144.77235897967535]",228.2592582875936,"['268789868', '268789869', '268789870', '268789920', '268789940', '268789950', '268789954', '330576280', '330576404', '330576439', '330576488', '330576496', '330593428', '330593447', '330593456', '330593460', '330593466', '330593480', '330593501', '330593509', '330593514', '330593520', '330593523', '2164208476', '2164208484']",25
7,"[606.4726622605148, -183.71927989350533]",215.38311875729877,"['330593497', '330593501', '330593697', '330593710', '330612026', '330653426']",6
8,"[-82.84356914676758, -886.8438880343529]",264.6876036391278,"['275675438', '275675439', '275675440', '275675441', '275676975', '330653923', '330653967', '330653976', '330653978', '330653986', '330653996', '330653997', '330654000', '330654009', '330654010', '330654012', '330780144', '330780155', '330780161', '670703101', '670703264', '2166694704', '2166694709', '2166694714', '2166694715', '2167078771', '2167078772', '2167078774', '6590511582', '7025461280']",30
9,"[914.9372387686309, 932.826550951785]",308.69803435639716,"['268789836', '268789860', '268789861', '268789877', '268789879', '268789942', '268789944', '268789959', '268790945', '330576568', '330576592', '330576637', '330576647', '330576671', '330576678', '330576694', '330576715', '330576733', '330576745', '330576757', '330576770', '330582157', '3248845375', '3263038277', '3371735058', '3371735059', '3371735060', '3371735062', '3371735085', '3371735086']",30
10,"[-99.43002176682647, -177.77097105097715]",253.51637045060158,"['268789990', '268789999', '268790000', '304913244', '304913245', '304913248', '304914011', '330612029', '330612032', '330612046', '330612053', '330612289', '330612298', '330612299', '330648003', '330653184', '3371735080', '3405118745']",18
11,"[616.1394370504466, -916.1139022413734]",235.133325778755,"['275676979', '275676982', '330653399', '330654107', '330654114', '330654123', '330654130', '330780864', '330780866', '330798628', '330798629', '330798631', '330798633', '330798634', '330798635', '330798636', '2158634730', '2168356812', '4690195811', '4690195816', '10038642609', '10038642610', '10038642616']",23
12,"[583.3880342218814, 503.81182828971725]",260.88338159527376,"['268789880', '268789881', '268789882', '268789920', '268789950', '268789961', '268789963', '330576035', '330576044', '330576053', '330576059', '330576066', '330576156', '330576253', '330576404', '330576439', '330576446', '330576488', '330576503', '330576530', '330576539', '330576821', '330593397', '330593456', '330593460', '330593466', '3371735062', '3371735063', '3371735087', '3405055668', '6773818263', '6773818264']",32
13,"[247.47689050029797, -1124.588556183789]",251.22622921360838,"['275676975', '275676976', '275676977', '330654005', '330654009', '330654038', '330654075', '330654081', '330654083', '330654139', '330654144', '330654147', '330654149', '330654150', '330780592', '330798589', '2164168453', '2164168463', '2167078769', '2167078770', '2167078772', '2167078773']",22
14,"[285.80016962926015, 119.56206452205492]",235.90333609198305,"['268789926', '268789939', '268789940', '268789987', '268789988', '330576261', '330576280', '330576289', '330576364', '330593476', '330593514', '330593520', '330593523', '330593548', '330593595', '330593601', '330593605', '330593612', '330593618', '330593624', '330593641', '330593646', '330593651', '330593656', '330593661', '330593666', '330593675', '330593688', '330593697', '330593701', '330612039', '330612040']",32
15,"[571.2146771361942, -497.10704565063963]",215.88495929057078,"['330653384', '2166703022', '2293922421', '3405091168']",4
16,"[902.0277585071946, 431.58967683557097]",258.7848778031258,"['268789944', '268789950', '268789954', '268789961', '330576035', '330576044', '330576066', '330576156', '330576503', '330576530', '330576539', '330576765', '330576770', '330576811', '330576821', '330576830', '330582157', '330582170', '330582189', '330582193', '330582202', '330593389', '330593397', '330593447', '330593456', '330593460', '330593466', '2164208476', '2164208484', '3248842465', '3248842469', '3248842472', '3248842473', '3248842475', '3248842476', '3248842477', '3248842479', '3371735087', '3405055667', '3405055668']",40
