,location,Radius,covered_nodes,Total_nodes_covered
1,"[-534.8628805919699, -991.9313553983887]",94.12314992983227,"['J171', 'J185', 'J186', 'J213', 'J214', 'J215', 'J223', 'J247']",8
3,"[-843.2619418953986, -933.2468129637974]",99.1073198574063,"['J160', 'J167', 'J234', 'J235']",4
4,"[-963.294598541866, -1053.1254480872817]",97.44367839156675,"['J209', 'J226', 'J227', 'J228', 'J245', 'J250']",6
5,"[-106.71469697405183, -926.7933881250907]",91.29593357580683,"['J175', 'J188', 'J219', 'J237']",4
6,"[-872.9430515001809, -755.2258822204258]",99.14469818412138,"['J161', 'J162', 'J164', 'J165']",4
7,"[-1594.1191752823418, -826.0267226308531]",84.48585613640854,"['J152', 'J195', 'J203']",3
8,"[-12.696834503837035, -1089.3067827314392]",89.96520647160375,['J217'],1
9,"[-204.08819267782772, -1141.9733102466741]",86.8864416200976,['J197'],1
10,"[-1594.8290793966758, -1130.5682833020453]",82.49861600291382,['J202'],1
11,"[-1034.5511634345535, -832.7200791367238]",89.12478155921659,"['J163', 'J251', 'J252']",3
12,"[-1612.2675149188676, -1028.7143052462293]",78.36847653722353,"['J153', 'J194']",2
13,"[-939.5967439025334, -910.5447500961493]",92.16180225481689,"['J160', 'J229', 'J251']",3
14,"[-457.1722780607866, -875.3699140600112]",94.2286627681492,"['J173', 'J174', 'J248']",3
15,"[-525.3265660384757, -1128.0175932019274]",94.43706100076172,"['J199', 'J213', 'J224', 'J225']",4
16,"[-1270.8251390532473, -886.4553724736529]",95.43170525866843,"['J155', 'J156', 'J179', 'J192']",4
17,"[-672.5874947786117, -1100.3102330618954]",97.13135469120579,['J216'],1
18,"[-1584.3120687287783, -909.358165555598]",84.03296519720256,['J153'],1
20,"[-1079.6071426600993, -1289.2494648272404]",94.8499133528026,['J246'],1
21,"[-1241.4758580464213, -1159.2571633125333]",94.34890571216094,['J201'],1
22,"[-1102.39289457494, -958.5655831369427]",94.49456960181932,"['J157', 'J158', 'J180', 'J182', 'J208', 'J210', 'J229', 'J230']",8
23,"[-364.0455106611658, -813.3509501850809]",88.84502753179527,"['J174', 'J233']",2
24,"[-1281.892104076608, -1016.95205797228]",93.98434151590558,"['J206', 'J211', 'J243']",3
25,"[-40.65993149430731, -941.3043546101374]",88.31694106337532,"['J178', 'J188', 'J189']",3
26,"[-1109.031573630973, -1158.351553446338]",95.96637568111699,['J204'],1
27,"[-760.5659798067543, -932.1736103274966]",98.22597061895489,"['J167', 'J168', 'J183', 'J184', 'J231', 'J232', 'J234', 'J236']",8
28,"[-222.66966561005773, -1034.0461565250603]",91.18522125509826,"['J218', 'J220', 'J240']",3
29,"[-89.55379304364561, -1093.5628564744377]",90.99151411433537,"['J196', 'J197']",2
30,"[-1291.809174777904, -734.9252354404467]",95.91686651131792,"['J190', 'J244']",2
31,"[-390.73838875880523, -1006.1583415060721]",92.4985444475891,"['J187', 'J215', 'J221', 'J222', 'J223', 'J241', 'J242']",7
32,"[-280.3558970239667, -914.1517329453841]",91.61225860377881,"['J240', 'J241']",2
33,"[-1366.102856896944, -965.9635338080785]",90.4967551265121,"['J154', 'J155', 'J192', 'J193']",4
34,"[-996.2139083486829, -743.1792376369817]",96.3318638195636,"['J163', 'J166', 'J251', 'J252']",4
35,"[-606.4798353823008, -821.0127477706563]",97.04648351074395,"['J169', 'J172', 'J249']",3
36,"[-169.36523013861512, -824.5391844401449]",90.90289533930573,"['J175', 'J176', 'J237']",3
37,"[-802.0707547398467, -1100.5701419732416]",97.92499372361462,"['J200', 'J212', 'J226']",3
38,"[-269.64080801505185, -735.2601847182666]",89.99821048127659,['J239'],1
39,"[-1145.042496663192, -820.2072338666711]",94.40351735062758,"['J190', 'J191']",2
40,"[-364.12239279693273, -1128.190800199316]",90.81500558954532,['J198'],1
41,"[-664.134099278639, -925.9553485830785]",97.49753730841206,"['J167', 'J169', 'J170', 'J183', 'J184', 'J231', 'J232']",7
42,"[-1132.9868680063582, -1017.8977819568743]",95.87915361851714,"['J158', 'J182', 'J204', 'J205', 'J206', 'J208', 'J210', 'J227']",8
43,"[-760.8636922204431, -756.0362242678418]",99.30242483090854,"['J162', 'J165', 'J168', 'J236']",4
