,location,Radius,covered_nodes,Total_nodes_covered
0,"[-899.3561743887756, -721.738743806245]",92.51204286000792,"['J161', 'J164', 'J165', 'J166']",4
1,"[-1647.593082976473, -1085.2950035391132]",88.04952479371514,"['J194', 'J202']",2
2,"[-58.62394967202196, -1099.9863491780322]",99.10062871221369,"['J196', 'J197', 'J217']",3
3,"[-1254.2423951526912, -779.9994027920593]",90.67235625640824,"['J190', 'J191']",2
4,"[-1398.5124144981628, -941.4774036214221]",90.64687509643326,"['J154', 'J155', 'J192', 'J193']",4
5,"[-544.3335790366707, -979.294577170928]",87.82374612595015,"['J171', 'J185', 'J186', 'J213', 'J215', 'J247']",6
6,"[-679.6297007417128, -869.6880577688198]",87.01206557033962,"['J168', 'J169', 'J183', 'J231']",4
7,"[-99.27455641116919, -940.2746777168898]",98.97678292524041,"['J175', 'J188', 'J219']",3
8,"[-345.9668785091121, -898.8308880545688]",93.59567463806452,"['J173', 'J187', 'J233', 'J241']",4
9,"[-783.8516861584059, -755.4624045178019]",89.45825769572885,"['J162', 'J165']",2
10,"[-1218.5666401453532, -716.439722252909]",98.50324309172322,"['J190', 'J191', 'J244']",3
11,"[-376.4174197179135, -998.2048676270882]",91.50626610514587,"['J187', 'J221', 'J222', 'J223', 'J241', 'J242']",6
12,"[-255.79465237614374, -736.2923225336739]",94.83625935860604,['J239'],1
13,"[-194.74963719696302, -1106.7442341588014]",96.22658948557378,"['J197', 'J218']",2
14,"[-1268.8462903388895, -825.2367107244955]",96.78629752991246,"['J156', 'J190', 'J191']",3
16,"[-1082.2919903091254, -831.7752163928138]",96.04694004536165,"['J157', 'J252']",2
17,"[-974.3719822761356, -978.2887818745323]",92.54879587212127,"['J182', 'J209', 'J228', 'J229', 'J230', 'J245', 'J250']",7
18,"[-244.90353237627485, -988.3937122581183]",95.13509810460877,"['J218', 'J220', 'J221', 'J240', 'J241']",5
19,"[-1607.3332928127782, -850.661833257074]",88.2795009948457,"['J152', 'J195', 'J203']",3
20,"[-1274.7944194609038, -982.0612112410662]",87.92452678862374,"['J179', 'J192', 'J211', 'J243']",4
21,"[-508.33976121014615, -847.7077748093675]",90.23416289839702,"['J171', 'J172', 'J174', 'J248', 'J249']",5
22,"[-926.2409793148115, -846.5206447445303]",92.85897636982946,"['J160', 'J161', 'J163', 'J251', 'J252']",5
23,"[-1058.0196868442026, -715.0396552012812]",96.55242329902917,['J166'],1
24,"[-807.6014308437902, -913.7015953257984]",89.2469308264781,"['J167', 'J168', 'J236']",3
25,"[-13.226302729865248, -950.4088853732592]",98.31779195878381,"['J178', 'J189']",2
26,"[-1073.5629023577605, -1039.6631551184041]",89.12216799340153,"['J158', 'J182', 'J204', 'J209', 'J210', 'J227', 'J228']",7
27,"[-1053.382168384852, -1275.2102731002535]",84.9962424499991,['J246'],1
28,"[-1244.8883686493953, -1053.3029494088694]",93.71148316561123,"['J205', 'J206', 'J211', 'J243']",4
29,"[-164.07407902397821, -852.4038636823096]",97.8893518204316,"['J175', 'J176', 'J188', 'J237']",4
30,"[-1130.8370642155096, -923.0063603844734]",94.0293362797166,"['J157', 'J158', 'J179', 'J180', 'J208', 'J210']",6
31,"[-1568.2985248206164, -950.794771577649]",89.7354879350482,"['J153', 'J194']",2
33,"[-694.8554975494919, -970.0060609781168]",87.13145297778688,"['J169', 'J170', 'J183', 'J184', 'J216', 'J231', 'J232']",7
34,"[-587.5716897143116, -1094.820265741299]",86.30736801177073,"['J199', 'J213']",2
35,"[-753.3048285574605, -1096.2460939190705]",86.87498199374603,"['J200', 'J212', 'J216']",3
36,"[-343.1078113247528, -809.5124995934343]",94.59139868637618,"['J174', 'J233']",2
38,"[-350.9584736146981, -1139.9265360799575]",92.6870748529048,['J198'],1
39,"[-856.499034204833, -1038.0561757145065]",89.03703049639321,"['J212', 'J226', 'J234', 'J235']",4
41,"[-494.3819239107559, -1103.5317752370547]",89.87938043577061,"['J199', 'J213', 'J214', 'J222', 'J224', 'J225']",6
44,"[-1197.5419660332025, -1097.1436616654985]",92.86580503422914,"['J201', 'J205', 'J206', 'J211']",4
45,"[-523.1303519424514, -928.6147269579824]",88.18785700367134,"['J171', 'J172', 'J185', 'J186', 'J247']",5
