,location,Radius,covered_nodes,Total_nodes_covered
0,"[-1067.1310530462765, -918.7153706486192]",95.40726695069459,"['J157', 'J158', 'J180', 'J182', 'J208', 'J229', 'J230']",7
1,"[-1029.7169318663664, -1064.6433514391267]",94.90692531494184,"['J182', 'J204', 'J209', 'J227', 'J228', 'J245', 'J250']",7
2,"[-1706.1539899487948, -1092.1114814313994]",92.93122403336405,['J202'],1
3,"[-567.5233046963609, -830.1038344507276]",91.86435251629455,"['J171', 'J172', 'J248', 'J249']",4
4,"[-1325.9334851675208, -1130.6128025290807]",96.43409255018506,['J201'],1
5,"[-43.43663574592382, -873.8162637026027]",98.8278619707379,"['J178', 'J189', 'J237']",3
6,"[-1144.9016289999827, -749.2337450475413]",95.68540357056428,"['J190', 'J191']",2
7,"[-721.0747298910157, -885.8538667126501]",93.04281796679881,"['J167', 'J168', 'J169', 'J183', 'J231', 'J232', 'J236']",7
8,"[-419.94401179501386, -888.459647873372]",93.01356665125498,"['J173', 'J174', 'J187', 'J233']",4
9,"[-417.50192944493574, -1013.3289549831673]",93.75881183299002,"['J187', 'J214', 'J215', 'J222', 'J223', 'J225', 'J242']",7
10,"[-1209.3496908982347, -1223.002014889126]",97.72726078588786,['J201'],1
11,"[-857.0024136821671, -1114.4065063317043]",93.32864046273768,"['J200', 'J226']",2
12,"[-1211.7401621846993, -865.3165848706335]",97.0162128952416,"['J156', 'J179', 'J190', 'J191']",4
13,"[-1195.549306333044, -1036.2726470281593]",97.25181678255024,"['J205', 'J206', 'J208', 'J210', 'J211', 'J243']",6
14,"[-1003.39922616947, -795.5720950444281]",94.88151639748939,"['J161', 'J163', 'J251', 'J252']",4
15,"[-782.1571583614334, -617.6152113994881]",94.59855121132642,['J165'],1
16,"[-384.37168418789236, -797.6481265167743]",94.14899296783591,"['J174', 'J233']",2
18,"[-375.71462688921406, -1164.04152659695]",93.63891473545512,['J198'],1
20,"[-536.0486495224886, -741.8989941359661]",93.61654390836645,"['J248', 'J249']",2
21,"[-1378.045213307554, -828.5921255807621]",97.19402251967618,['J155'],1
22,"[-1093.1443074063657, -1304.0974837456959]",97.09361218592258,['J246'],1
23,"[-1267.1952539480226, -603.3391477908856]",96.97047981699775,['J244'],1
25,"[-257.76154063979675, -632.6284734469318]",98.11556371106643,['J239'],1
28,"[-200.81322784493364, -809.317956063391]",98.62490610374799,"['J176', 'J237']",2
29,"[-1502.9856090649089, -973.822207752109]",94.8984507888591,['J153'],1
30,"[-687.7211601239447, -1058.9670249672185]",92.77016598934344,"['J184', 'J216', 'J232']",3
31,"[-156.0753004530158, -1166.1423432072]",97.51871962520798,['J197'],1
32,"[-601.3564109282512, -1202.1941832180955]",92.35869661213576,['J199'],1
34,"[63.64674498705003, -896.8407644098602]",96.79261013581777,"['J178', 'J189']",2
35,"[-581.3406801612725, -959.0551008862038]",93.47522183375942,"['J169', 'J170', 'J171', 'J184', 'J185', 'J186', 'J247']",7
36,"[-1593.0014359738402, -1065.592005269923]",86.81003284068234,['J194'],1
37,"[-135.4097320132413, -986.097655800863]",98.34466753867858,"['J175', 'J188', 'J196', 'J218', 'J219', 'J220']",6
38,"[-265.5177438466841, -1027.224630891071]",94.30586578472295,"['J218', 'J220', 'J221', 'J240', 'J241', 'J242']",6
39,"[-835.3209832438013, -755.2881115220246]",93.19761868160236,"['J161', 'J162', 'J165']",3
40,"[-76.34056330377354, -1160.807706690942]",98.9515631440412,"['J197', 'J217']",2
41,"[-932.0103882802069, -981.4115669686265]",92.69331574332324,"['J160', 'J209', 'J226', 'J230', 'J235', 'J245', 'J250']",7
42,"[29.647212228227573, -1182.9492583984384]",99.36522391749138,['J217'],1
43,"[-951.6323082002, -649.0604474905354]",95.56846984128846,"['J164', 'J166']",2
44,"[-1342.1345558399885, -930.6270300829403]",96.81568912865171,"['J154', 'J155', 'J192', 'J193']",4
45,"[-754.5669507751384, -1202.8969809501448]",92.01061893832468,['J200'],1
46,"[-1688.1354404699828, -779.4223177074584]",97.88327725492255,"['J152', 'J195', 'J203']",3
47,"[-1368.3846432127984, -1027.482591966216]",93.78873442123445,"['J154', 'J193']",2
48,"[-1657.1236877154151, -1195.4973875031642]",96.35355651622676,['J202'],1
49,"[-274.67808038914546, -1196.3353561615113]",93.67602327473406,['J198'],1
51,"[-998.7024257907549, -1353.2370216817299]",98.46666229301537,['J246'],1
52,"[-264.4785158384732, -911.199115166135]",93.53677177467591,"['J240', 'J241']",2
53,"[-1310.7041496040183, -707.7669919020648]",97.17474138422094,['J244'],1
56,"[-762.3022979106489, -994.9761344207697]",92.30630324490758,"['J167', 'J212', 'J216', 'J231', 'J232', 'J234']",6
58,"[-549.3103387066997, -1068.5353906449834]",87.96743441649163,"['J199', 'J213', 'J214', 'J224']",4
59,"[-886.2533410636863, -870.4548542498651]",92.42830905202239,"['J160', 'J161', 'J251']",3
60,"[-1536.6277805563957, -727.8479805280745]",98.321671327808,['J152'],1
61,"[-464.4437843287108, -1183.1298305437247]",92.09868390028194,['J199'],1
