,location,Radius,covered_nodes,Total_nodes_covered
0,"[-1264.1377107920932, -835.700249787874]",89.60102510041726,"['J156', 'J190', 'J191']",3
2,"[-1080.7626041521248, -927.4751748068875]",88.18984266432246,"['J157', 'J158', 'J180', 'J182', 'J208', 'J229', 'J230']",7
3,"[-1483.7095045050173, -981.2125182638383]",90.62176486121703,['J154'],1
4,"[-1176.3616991293522, -906.1470388381433]",88.33126248448932,"['J156', 'J157', 'J179', 'J208']",4
5,"[-775.4380262640701, -1095.6019586863915]",82.82900194127087,"['J200', 'J212', 'J216']",3
6,"[-988.7133987900638, -816.3022666861781]",88.86845091082952,"['J161', 'J163', 'J251', 'J252']",4
7,"[-1169.5869410289256, -1044.5368128738826]",87.53680573737675,"['J204', 'J205', 'J206', 'J208', 'J210', 'J211']",6
8,"[-651.5225280215307, -1108.1654678512548]",85.65686444816423,['J216'],1
9,"[-1315.9002906639537, -989.1238352103211]",89.49282430253012,"['J154', 'J155', 'J192', 'J193', 'J211', 'J243']",6
10,"[-64.89633755929515, -1095.6876856986364]",93.71921827046557,"['J196', 'J197', 'J217']",3
11,"[-307.32179241165585, -922.8412944137519]",92.175864351331,"['J187', 'J240', 'J241']",3
12,"[-260.0742379185524, -754.8254813193769]",94.23614082520868,['J239'],1
13,"[-953.4451615139909, -967.4711473511163]",87.83553844224033,"['J160', 'J209', 'J229', 'J230', 'J235', 'J245', 'J250']",7
14,"[-1004.3179202808401, -1247.3528894149808]",86.54924809542463,['J246'],1
15,"[-1576.8096003669323, -1113.223972129977]",91.11014153535743,['J202'],1
16,"[-733.6050500258422, -809.9155303941677]",88.45780683326512,"['J162', 'J168', 'J236']",3
17,"[-827.0805507504289, -749.3185596684566]",88.86486167727098,"['J162', 'J165']",2
18,"[-198.14000198383795, -984.4015609177385]",87.91925948985318,"['J218', 'J219', 'J220', 'J240']",4
19,"[-1223.0679307797304, -715.0106533821177]",89.61378804224736,"['J190', 'J191', 'J244']",3
20,"[-1575.922617781529, -835.9786289253298]",90.16943237595436,"['J152', 'J195', 'J203']",3
21,"[-872.6563882530138, -998.8557961838975]",87.83360552504475,"['J226', 'J235']",2
22,"[-331.3707777293119, -1082.3374257963355]",90.7913058460432,"['J198', 'J221', 'J242']",3
23,"[-978.6825614140663, -707.3114659033813]",89.03795008091159,"['J163', 'J164', 'J166']",3
24,"[-656.0302528674916, -936.3236753911248]",86.81088607952938,"['J169', 'J170', 'J183', 'J184', 'J231', 'J232']",6
25,"[-49.99839292908523, -957.3861861084168]",93.70675803364912,"['J178', 'J188', 'J189', 'J219']",4
26,"[-844.4220180268034, -864.4064176305678]",88.40380285401021,"['J160', 'J162', 'J168', 'J236']",4
27,"[-158.67363448993393, -856.8108665079394]",94.1515706979945,"['J175', 'J176', 'J188', 'J237']",4
28,"[-722.4178861685859, -971.9195800578071]",87.01068472340751,"['J167', 'J170', 'J183', 'J184', 'J216', 'J231', 'J232', 'J234']",8
29,"[-1039.5633817782118, -1088.5563110980977]",87.16894922314295,"['J182', 'J204', 'J227', 'J228', 'J245']",5
30,"[-1609.8064118020447, -962.9892587265407]",87.33648636600931,"['J153', 'J194']",2
31,"[-208.08141310443534, -1105.64707992161]",90.1368207621667,['J218'],1
32,"[-578.5061915680725, -801.8590285551513]",89.96449737450862,"['J172', 'J248', 'J249']",3
33,"[-404.64748579809805, -815.6381192352073]",92.05293320628145,"['J174', 'J233']",2
34,"[-1416.3881179915397, -896.8676836516585]",90.15711371519326,"['J154', 'J155']",2
35,"[-468.1199795297016, -1135.8059245400677]",89.57250279051804,"['J199', 'J224', 'J225']",3
37,"[-447.692640046641, -976.7378623760862]",89.03325563976836,"['J173', 'J187', 'J214', 'J215', 'J222', 'J223', 'J247']",7
38,"[-542.3234321263501, -910.0657127292285]",89.20331334750169,"['J171', 'J172', 'J185', 'J186', 'J247']",5
39,"[-573.9060277817422, -1072.119411542758]",88.08249881032205,['J213'],1
40,"[-1249.3354829635612, -1116.3065694838822]",86.48656231517488,"['J201', 'J205', 'J211']",3
