,location,Radius,covered_nodes,Total_nodes_covered
0,"[271.19776044756816, -207.17039033133875]",87.87541439434962,"['J30', 'J32', 'J56', 'J59', 'J69']",5
1,"[310.9656955086894, 125.64275042735972]",92.52242784757847,"['J11', 'J12', 'J13', 'J14', 'J52', 'J53', 'J61', 'J67', 'J68', 'J70', 'J71']",11
2,"[407.984438010811, -2.688299448432126]",92.50946185738758,"['J16', 'J17', 'J20', 'J21', 'J22', 'J23', 'J24', 'J25', 'J36', 'J63', 'J64']",11
3,"[151.6034020422279, -168.58247469975723]",93.02246577958871,"['J30', 'J31', 'J32', 'J33', 'J34', 'J56']",6
4,"[64.52454982638687, 93.0623741046249]",90.43093326870331,"['J0', 'J1', 'J2', 'J3', 'J45', 'J6', 'J60']",7
5,"[49.77153139756365, -32.14379972798196]",91.88147107826478,"['J37', 'J38', 'J39', 'J40', 'J45', 'J46', 'J47', 'J48']",8
6,"[198.65641296355244, -16.846807174649292]",92.71780440339305,"['J15', 'J18', 'J19', 'J31', 'J9']",5
7,"[545.2799465107996, -154.21062886194886]",89.99002158077927,"['J43', 'J55', 'J58']",3
8,"[176.1601322989629, 133.25139384183473]",92.82730517031129,"['J10', 'J2', 'J3', 'J4', 'J5', 'J6', 'J7', 'J70', 'J8', 'J9']",10
9,"[479.44477829470213, 130.45758036256532]",93.21740687453371,"['J49', 'J50', 'J51', 'J54', 'J62']",5
10,"[543.4437748676531, 10.657498542341719]",92.19465927953675,"['J20', 'J21', 'J22', 'J24', 'J26', 'J43', 'J44', 'J57']",8
11,"[391.48859045853436, 218.47145572717676]",90.56012152909783,"['J50', 'J61', 'J62', 'J65', 'J66']",5
12,"[366.3852565985789, -125.74182807721002]",86.83111205977363,"['J28', 'J29', 'J36', 'J41']",4
13,"[82.93718284329447, -190.5451911114389]",93.11854174643035,"['J33', 'J34', 'J35', 'J40', 'J42']",5
14,"[279.1200030884229, -46.24053913997634]",92.20841672870027,"['J16', 'J17', 'J18', 'J19', 'J28']",5
