,location,Radius,covered_nodes,Total_nodes_covered
0,"[570.32800704639, -221.1307741300098]",186.662728070931,['330612026'],1
1,"[765.824489575292, 222.27054473928132]",181.0637103486601,"['268789868', '268789920', '268789950', '268789954', '330582202', '330593428', '330593447', '330593456', '330593460', '330593466', '330593509', '2164208476', '2164208484', '3248842465', '3248842469', '3248842473', '3248842475', '3248842476', '3248842477', '3248842479']",20
2,"[934.5702066758295, 1063.123327405622]",178.4832631266526,"['268789836', '268789877', '268789942', '268789959', '268790945', '3248845375', '3263038277']",7
3,"[-87.77285647804013, -646.0697466122912]",196.101523286151,"['268790010', '268790016', '268790035', '275675438', '275675439', '275675440', '330653236', '330653241', '330653246', '330653249', '330653262', '330653267', '330653271', '330653353', '330653884', '330653967', '330653976', '330653978', '330653986', '330653997', '330780155', '330780161', '330780167', '330780202', '330780203', '670703101', '670703151', '670703205', '670703217', '2164168482', '2166694704', '2166694709', '2166694714', '2166694715']",34
4,"[-442.46403199727183, -654.481984824702]",202.75513572624564,"['275676971', '330648038', '330648048', '330648051', '330653893', '330653923', '330653928', '330653958', '330783601', '330783605', '670703094', '672642688', '672642689']",13
5,"[515.3753174551787, -704.2965558172804]",184.3802039367033,"['330653384', '330653399', '330798628', '330798629', '330798633', '330798634', '330798635', '330798636', '2166703022', '2293922421']",10
6,"[-82.29770270947185, -815.5522227313605]",198.59890285748796,"['275675438', '275675439', '275675440', '275675441', '330653967', '330653976', '330653978', '330653986', '330653996', '330653997', '330654000', '330654010', '330654012', '330780144', '330780155', '670703101', '670703264', '2166694704', '2166694709', '2166694714', '2166694715', '2167078771']",22
7,"[110.31611564106673, -376.48391259202197]",192.973218114044,"['268789969', '268789971', '268789973', '268789976', '268789979', '268790030', '268790035', '330653141', '330653166', '330653236', '330653271', '330653290', '330653296', '330653324', '330653353', '330774715', '330774716', '2166694752', '3371735080']",19
8,"[597.3803410775736, -0.6981543814131435]",185.2131898183322,"['268789869', '268789870', '330593480', '330593497', '330593501', '330593514', '330593523', '330593697', '330593710']",9
9,"[-692.6324519990128, -515.6063168550977]",203.67409796804418,"['330648038', '330648048', '330648061', '330648065', '330648098', '330648694', '330648697', '330798362', '330798365']",9
10,"[370.13362545148203, -363.7815335306995]",189.14245289543882,"['268789875', '330612026', '330653324', '330779489', '330779492', '3405091168']",6
11,"[663.7815004377943, -943.2518745121764]",191.36942502617833,"['275676979', '275676982', '330654114', '330654123', '330654130', '330780864', '330780866', '330798629', '330798631', '330798633', '330798634', '2158634730', '2168356812', '4690195811', '10038642609', '10038642610', '10038642616']",17
12,"[167.56861640108121, -1057.7031363862966]",194.23658933662213,"['275676975', '275676976', '275676977', '330654005', '330654009', '330654038', '330654075', '330654144', '330654147', '330654149', '330654150', '330780592', '2164168453', '2164168463', '2167078769', '2167078770', '2167078771', '2167078772', '2167078773', '2167078774', '6590511582', '7025461280']",22
13,"[589.8839353270351, -421.8789324360069]",184.1772893155813,['330653426'],1
14,"[263.31386156566765, -654.7130693633547]",191.3829629555019,"['330653296', '330653303', '330654003', '330780167', '2166694720', '2166694724', '2166694728', '2166694752', '7024847607']",9
15,"[255.59159850429222, -39.11593160273718]",192.09094028311375,"['268789874', '268789926', '268789939', '268789985', '268789987', '268789988', '268789990', '330576364', '330593548', '330593595', '330593601', '330593605', '330593612', '330593618', '330593624', '330593641', '330593646', '330593651', '330593701', '330593710', '330593716', '330612021', '330612027', '330612032', '330612039', '330612040', '330612044', '330612049', '330612053']",29
16,"[989.1661526662597, 718.5654427058408]",174.3517309942592,"['268789860', '268789861', '268789944', '330576568', '330576592', '330576637', '330576647', '330576733', '330576745', '330576757', '330576770', '330576830', '330582157']",13
17,"[625.1229569259299, 501.7900611060112]",183.63310403354026,"['268789880', '268789881', '268789882', '268789961', '268789963', '330576035', '330576044', '330576053', '330576059', '330576066', '330576156', '330576404', '330576503', '3371735087', '6773818263', '6773818264']",16
18,"[14.287772139100937, -193.8571486208587]",191.80573777140006,"['268789990', '268789999', '268790000', '304913244', '330612029', '330612032', '330612044', '330612046', '330612049', '330612053', '330612289', '330612298', '3371735080', '3405118745']",14
19,"[-547.0266242757275, -303.9975143166894]",201.8232622687979,"['330648061', '330648065', '330648075', '330648108', '330648111', '330648114', '330648117', '330798362', '330798365']",9
20,"[468.2112086926314, -1082.1975954362779]",192.15611376532425,"['275676979', '330654081', '330654083', '330654107', '330654114', '330654123', '330654139', '330798589', '2168356812', '4690195811', '4690195816']",11
21,"[841.0241820333447, 479.31062143113616]",171.6560620074936,"['268789961', '330576066', '330576156', '330576503', '330576530', '330576539', '330576765', '330576811', '330576821', '330576830', '330582170', '330582189', '330582193', '330582202', '330593389', '330593397', '3248842465', '3248842469', '3248842472', '3248842476', '3371735087', '3405055667', '3405055668']",23
22,"[295.9344028979649, -829.390503548584]",193.77533216890095,"['275676976', '275676977', '330653399', '330654003', '330654005', '330654009', '330654139', '330780592', '330798589', '330798628', '330798636', '2167078769', '2167078770', '2167078773', '2167078774', '4690195816']",16
23,"[-914.8233258022518, -724.4126621575325]",171.69938963666326,"['330648098', '330780901', '2018053792', '5391143596', '5391143604']",5
24,"[443.7438416254365, 235.29239185075306]",188.20046683694702,"['268789870', '268789939', '268789940', '330576253', '330576261', '330576280', '330576289', '330576404', '330576439', '330576446', '330576488', '330576496', '330593476', '330593480', '330593514', '330593520', '330593523', '330593646', '330593656', '330593661', '330593666', '330593675', '330593688']",23
25,"[-234.67139328823083, -362.28723281566135]",199.67744152586636,"['268790010', '268790016', '268790019', '304913245', '304913248', '304914007', '304914011', '330612299', '330648003', '330648024', '330648058', '330653179', '330653184', '330653241', '330653246', '330653928', '672642687']",17
26,"[785.9337422886259, 786.9581391871855]",179.88653373303148,"['268789860', '268789861', '268789877', '268789879', '268789944', '330576530', '330576539', '330576568', '330576592', '330576637', '330576647', '330576671', '330576678', '330576694', '330576715', '330576757', '330576765', '330576770', '3371735058', '3371735059', '3371735060', '3371735062', '3371735063', '3371735085', '3371735086']",25
