,location,Radius,covered_nodes,Total_nodes_covered
0,"[-271.81366147061624, 430.1271299556864]",235.13301135526055,"['667357348', '667357359', '667357361', '668478124', '668672699', '4348259294', '4348259295', '4348259297', '4348259298', '5280437313', '5280437314', '6571330021', '6571330022', '6571330023', '7265473766']",15
1,"[419.2670863933515, 916.7515739564806]",242.21096121691033,"['6786321690', '6786321691', '9169143592']",3
2,"[670.001200912402, -414.7452049397785]",229.56662947201445,"['667357383', '667357385', '667357387', '668660560', '668685375', '668685380', '5879215623', '5879215625', '5879215634', '8675266535']",10
3,"[707.1208268871825, 339.71722850786887]",238.8119353855378,"['667357409', '667357412', '667357415', '667357416', '667357419', '4348259327', '4348259328', '4348259331', '4348259332', '4348259333', '4348259334', '4348259335', '4348259340', '4348259341', '5882320075', '7265460758', '9169143586']",17
4,"[183.7893653365423, -285.5767930989812]",228.390062265674,"['667357317', '667357318', '667357325', '667357326', '3215340463', '6568909593', '6568909594', '6568909595', '6568909609', '6573854574', '8666700466']",11
5,"[-5.1964679182542, -19.60548634700963]",233.09054015732224,"['668672700', '6583550560', '6583550562']",3
6,"[19.778237937389918, -824.9535818546562]",218.66765253133534,"['668699237', '668699242', '6435688923', '6435688924', '6627410442']",5
7,"[-203.739840614826, 217.98797649110378]",235.87340966648387,"['245674992', '668478124', '668672574', '668672699', '4348259294', '4348259295', '5280437313', '5280437314', '6571330022', '6571330023']",10
8,"[-635.5352906606844, 274.44487022463164]",234.47500703153142,"['2081722939', '4348259319', '4348259324', '5280437314', '5280438428', '7265482108', '7265482110', '8699875147', '8699875155', '8699875156']",10
9,"[292.7984749882712, 62.20791075896228]",218.96456401831054,"['667357352', '668620092', '668672700', '2055461156', '5077600694', '5366445083', '6568909595', '6785961658', '7147944038', '7147944044', '7147944046']",11
10,"[253.62754102507085, -786.6880296596746]",220.25343931068804,"['667357309', '667357310', '667357311', '668660548', '668660552', '668699237', '5879215645', '5879215646', '5879215650', '6435688923', '6435688924', '6495983054', '6495983060', '6627410440', '6627410442']",15
11,"[379.93603327373677, 685.0590890084168]",241.6154220089561,"['667357421', '668612331', '668612391', '1990860599', '1990860600', '4348259325', '4348259329', '4348265098', '4348265099', '4348265101', '6573701524', '6786321691', '9169143592']",13
12,"[206.4028431059803, 371.4215321549435]",237.68599170140888,"['667357367', '668612331', '668620092', '668672704', '4348259329', '4348265099', '4348265101', '4348265105', '4348265107', '4642960968', '5366445082', '5366445083', '5366445085', '5366445091', '5366445092', '5366445093', '5584937649', '5584937650', '6573701524', '7147944044', '7147944046']",21
13,"[564.6751320196115, -782.2992318357864]",226.31797988089372,"['667357311', '668660548', '668660552', '5879215641', '5879215644', '5879215645', '5879215646', '5879215650']",8
14,"[-285.9540698646342, -831.0840375499378]",212.05499937114078,"['668699188', '668699193', '668699199', '668699242']",4
15,"[662.0880510428718, 756.9686395319504]",241.2844001477213,"['6786321690', '6786321691']",2
16,"[562.3543895668557, -151.06050184605047]",231.6960908342387,"['667357352', '667357385', '667357387', '667357392', '667357401', '667357407', '668685380', '3215340464', '6576461331', '6785961623', '8675266535']",11
17,"[580.6857956885016, 267.7161047547133]",236.73443651931893,"['667357405', '667357409', '667357412', '667357415', '667357416', '667357419', '4348259327', '4348259328', '4348259330', '4348259331', '4348259332', '4348259333', '4348259334', '4348259335', '4348259340', '4348259341', '4369058864', '5882320075', '7265460758']",19
18,"[862.6181046779594, -88.32055497787636]",233.9626411992337,"['667357392', '667357401', '667357403', '6576461331']",4
19,"[280.8734455797155, -504.0207075764554]",225.85956548548293,"['667357310', '667357311', '667357317', '667357318', '667357325', '667357368', '667357382', '668699249', '5366445105', '5879215642', '5879215643', '6495983054', '6495983060', '6568909609', '8666700466']",15
20,"[71.87316983078335, 595.0787502928275]",239.5846577818954,"['667357359', '668612391', '4348259298', '4348265098', '4348265099', '4348265101', '4348265105', '4348265107', '5366445091', '5366445092', '6573701501', '6573701505']",12
