,location,Radius,covered_nodes,Total_nodes_covered
0,"[200.19960602958938, 358.6718014860794]",275.034675680732,"['667357367', '668612331', '668620092', '668672704', '4348259329', '4348265099', '4348265101', '4348265105', '4348265107', '4642960968', '5366445082', '5366445083', '5366445085', '5366445091', '5366445092', '5366445093', '5584937649', '5584937650', '6573701524', '7147944044', '7147944046']",21
1,"[660.5053634319128, 353.27871200325916]",275.10135334246934,"['667357409', '667357412', '667357415', '667357416', '667357419', '4348259325', '4348259327', '4348259328', '4348259330', '4348259331', '4348259332', '4348259333', '4348259334', '4348259335', '4348259340', '4348259341', '4369058864', '5882320075', '7265460758', '9169143586']",20
2,"[382.00610411172613, -64.4330094378622]",275.37019086882714,"['667357326', '667357352', '667357407', '668620092', '668672700', '2055461156', '3215340463', '3215340464', '4369058864', '5077600694', '6568909593', '6568909594', '6568909595', '6573854574', '6576461331', '6785961623', '6785961658', '7147944038', '7147944044', '7147944046']",20
3,"[617.978341238568, -538.9057693512723]",278.5291838441223,"['667357311', '667357368', '667357382', '667357383', '667357385', '667357387', '668660560', '668685375', '668685380', '5366445105', '5879215623', '5879215625', '5879215634', '5879215641', '5879215642', '5879215644']",16
4,"[394.71788945435526, 778.6548453886883]",274.6277128532701,"['667357421', '668612331', '668612391', '1990860599', '1990860600', '4348265098', '4348265099', '6786321690', '6786321691', '9169143592']",10
5,"[-641.9158833894807, 336.89344409937894]",260.7996764967118,"['2081722939', '4348259319', '4348259324', '5280437314', '5280438428', '7265482108', '7265482110', '8699875147', '8699875155', '8699875156']",10
6,"[227.72176861899368, -528.3617669194211]",276.9654186829009,"['667357309', '667357310', '667357311', '667357317', '667357318', '667357325', '667357368', '668699249', '5366445105', '5879215642', '5879215643', '6495983054', '6495983060', '6568909593', '6568909609', '6627410440', '8666700466']",17
7,"[315.1576943468533, -907.4805681457174]",282.59647494415054,"['667357309', '667357310', '667357311', '668660548', '668660552', '668699237', '5879215644', '5879215645', '5879215646', '5879215650', '6435688923', '6435688924', '6627410440', '6627410442']",14
8,"[-14.057863354059904, -65.80952432432477]",275.7983300033116,"['667357326', '668672700', '6583550560', '6583550562']",4
9,"[796.4344170687498, -122.49947244453273]",276.1754515703875,"['667357383', '667357392', '667357401', '667357403', '667357405', '667357407', '668685380', '6576461331', '8675266535']",9
10,"[645.8674277516991, 812.5266296634773]",274.5812216023857,"['6786321690', '6786321691']",2
11,"[-111.68287987884327, 622.9288879141739]",274.8772044666388,"['667357348', '667357359', '667357361', '668478124', '668672699', '4348259297', '4348259298', '4348265105', '5366445091', '6571330021', '6573701501', '6573701505', '7265473766']",13
12,"[-187.4009478724392, -839.0000244209416]",285.15827254367895,"['668699188', '668699193', '668699199', '668699242']",4
13,"[-289.14977366192454, 304.615543132991]",275.2615680351784,"['245674992', '667357348', '667357361', '668478124', '668672574', '668672699', '4348259294', '4348259295', '4348259297', '4348259298', '4348259324', '5280437313', '5280437314', '5280438428', '6571330021', '6571330022', '6571330023', '7265473766']",18
