,location,Radius,covered_nodes,Total_nodes_covered
0,"[156.17953163036165, -1168.3676914176963]",154.10263466784554,"['330654075', '330654144', '330654147', '330654149', '330654150', '2164168453']",6
1,"[943.175952624395, 1037.0240236851926]",205.12827392187012,"['268789836', '268789877', '268789942', '268789959', '268790945', '330576694', '3248845375', '3263038277']",8
2,"[-124.79588898594322, -700.0583212411609]",165.09305682319078,"['275675438', '275675439', '275675440', '330653267', '330653884', '330653893', '330653967', '330653976', '330653978', '330653986', '330653996', '330653997', '330780155', '330780202', '670703101', '670703151', '670703205', '670703217', '670703264', '2164168482', '2166694704', '2166694709', '2166694714', '2166694715']",24
3,"[-334.12490610244623, -422.3783859036422]",173.7251823868655,"['268790016', '268790019', '304914007', '330612299', '330648024', '330648058', '330653184', '330653928', '330653958', '672642687', '672642688', '672642689']",12
4,"[151.26589451841522, -39.300717152721276]",173.37128819721516,"['268789985', '268789987', '268789988', '268789990', '268789999', '268790000', '330576364', '330593595', '330593601', '330593605', '330593612', '330593618', '330593641', '330612029', '330612032', '330612039', '330612040', '330612044', '330612046', '330612049', '330612053', '330612289', '3371735080']",23
5,"[-358.2842402478651, -663.5660576796711]",174.89299439043538,"['275676971', '330653893', '330653923', '330653928', '330653958', '670703094', '670703101', '670703151', '670703264', '672642688', '672642689', '2164168482']",12
6,"[324.37730100942355, -572.5008478980178]",160.49015620830772,"['2166694720', '2166694724', '2293922421', '3405091168', '7024847607']",5
7,"[-587.1722598402573, -619.0956270054589]",178.92102095516813,"['275676971', '330648038', '330648048', '330648051', '330648694', '330648697', '330783601', '330783605']",8
8,"[431.1495016373043, -77.06721040361678]",174.3254908973389,"['268789870', '268789874', '330593523', '330593548', '330593601', '330593697', '330593701', '330593710', '330593716', '330612021', '330612026']",11
9,"[433.7165894740521, -850.5188616245792]",153.63457197985952,"['275676979', '330653399', '330654123', '330654139', '330780592', '330798589', '330798628', '330798629', '330798635', '330798636', '4690195811', '4690195816']",12
10,"[-56.49739975515416, -517.5147299860249]",169.091641524765,"['268789976', '268790010', '268790016', '268790030', '268790035', '275675438', '330653141', '330653166', '330653179', '330653236', '330653241', '330653246', '330653249', '330653262', '330653267', '330653271', '330653290', '330653353', '330653884', '330780202', '330780203', '670703205', '670703217']",23
11,"[43.12124575907411, -684.0094402949082]",162.87905711784202,"['275675438', '275675439', '275675440', '330653262', '330653267', '330653303', '330653353', '330653997', '330654000', '330780144', '330780155', '330780161', '330780167', '330780202', '330780203', '2166694709', '2166694714', '2166694728']",18
12,"[402.91355805205905, 176.45893227843465]",180.69422631726331,"['268789870', '268789926', '268789939', '268789940', '330576253', '330576261', '330576280', '330576289', '330576439', '330576446', '330576488', '330576496', '330593476', '330593514', '330593520', '330593523', '330593548', '330593624', '330593646', '330593651', '330593656', '330593661', '330593666', '330593675', '330593688']",25
13,"[-98.01356027274274, -233.31518290004345]",171.53018790191743,"['304913244', '304913245', '304913248', '304914011', '330612289', '330612298', '330648003', '3405118745']",8
14,"[910.8859542186575, 658.1433822926035]",199.5136517707563,"['268789860', '268789861', '268789944', '330576503', '330576530', '330576539', '330576568', '330576592', '330576637', '330576647', '330576715', '330576733', '330576745', '330576757', '330576765', '330576770', '330576811', '330576821', '330576830', '330582157', '330582193', '3371735059', '3371735060', '3371735062', '3371735063', '3371735085', '3371735086', '3371735087', '3405055667', '3405055668']",30
15,"[-6.019446585763774, -988.4063389380727]",157.77740746656693,"['275675441', '275676975', '330654010', '330654012', '330654038', '2167078771', '2167078772', '6590511582', '7025461280']",9
16,"[464.48819445446986, -208.8939997670543]",161.35922998761046,"['268789874', '268789875', '330593710', '330593716', '330612021', '330612026', '330779489', '330779492']",8
17,"[288.845924175619, -1038.9466864616547]",153.1895069961532,"['275676976', '275676977', '330654005', '330654075', '330654081', '330654139', '330780592', '330798589', '2164168453', '2164168463', '2167078769', '2167078770', '2167078773']",13
18,"[659.2068715552889, -228.70532291624707]",173.5840682766589,"['330593497', '330653426']",2
19,"[-919.4852255811888, -703.9452188633982]",182.35462970065709,"['330648098', '330780901', '2018053792', '5391143596', '5391143604']",5
21,"[637.2546989159338, 393.0624686213406]",190.7621441839603,"['268789880', '268789881', '268789882', '268789920', '268789950', '268789961', '268789963', '330576035', '330576044', '330576053', '330576059', '330576066', '330576404', '330576439', '330576446', '330576488', '330576496', '330593397', '330593447', '330593456', '330593460', '330593466', '6773818263', '6773818264']",24
22,"[702.0054941305701, -928.8600256053477]",151.10330123573658,"['275676982', '330654123', '330654130', '330780864', '330780866', '330798631', '330798633', '2158634730', '2168356812', '10038642609', '10038642610', '10038642616']",12
23,"[-683.0860757040132, -445.36637701232456]",180.66340028381606,"['330648038', '330648048', '330648061', '330648065', '330648075', '330648694', '330798362', '330798365']",8
24,"[247.06891984560295, -440.5293174763843]",165.88289652882463,"['268789969', '268789971', '268789973', '268789979', '330653296', '330653324', '330774715', '330774716', '2166694752', '3405091168', '7024847607']",11
25,"[710.7125042566394, 84.21068120003677]",181.91236898231233,"['268789868', '268789869', '268789954', '330593428', '330593480', '330593497', '330593501', '330593509', '2164208484']",9
26,"[163.66942345427034, -284.7106271112423]",169.59585100681943,"['268789875', '268789969', '268789971', '268789973', '268789976', '268789979', '268789999', '268790000', '330612027', '330612044', '330612049', '330612289', '330653324', '330774715', '330774716', '330779489', '3371735080']",17
27,"[700.114960430273, 748.5065803438997]",199.92281305257407,"['268789879', '268789944', '330576053', '330576156', '330576530', '330576539', '330576568', '330576592', '330576637', '330576671', '330576678', '330576715', '330576757', '330576765', '330576821', '3371735058', '3371735059', '3371735060', '3371735062', '3371735063', '3371735085', '3371735086', '3371735087']",23
28,"[-433.0246170893205, -245.1139075088347]",176.60782748017877,"['330612299', '330648024', '330648108', '330648111', '330648114', '330648117']",6
29,"[215.5064111116552, -830.4195376566122]",155.8542603429078,"['275676976', '275676977', '330654000', '330654003', '330654005', '330654009', '2167078770', '2167078772', '2167078773', '2167078774']",10
30,"[860.9944334031477, 326.28519429830914]",189.38110327891377,"['268789950', '268789954', '268789961', '330582170', '330582189', '330582202', '330593389', '330593397', '330593447', '330593456', '330593460', '330593466', '2164208476', '2164208484', '3248842465', '3248842469', '3248842472', '3248842473', '3248842475', '3248842476', '3248842477', '3248842479', '3405055667', '3405055668']",24
31,"[577.5665571061567, -676.2729141800087]",156.31561286695023,"['330653384', '330798634', '330798635', '330798636', '2166703022', '2293922421']",6
32,"[557.474534393764, -1096.109897422211]",150.78783909437158,"['330654083', '330654107', '330654114', '10038642609', '10038642610', '10038642616']",6
