,location,Radius,covered_nodes,Total_nodes_covered
0,"[-91.60364440960751, 60.20753211466398]",86.91416510710127,"['J0', 'J16', 'J34', 'J5', 'J7', 'J8']",6
1,"[252.61956339823024, -44.50717000904129]",79.12292942736444,"['J21', 'J22', 'J24', 'J38']",4
2,"[11.348489060647601, 190.51999750008434]",85.23945402455952,"['J1', 'J3', 'J4', 'J50', 'J53', 'J57']",6
3,"[-136.41145448891442, 175.0415832956354]",86.41125695572947,"['J35', 'J46', 'J5', 'J55']",4
4,"[159.53303309958486, -86.05825794298457]",83.49148176210622,"['J21', 'J22', 'J32', 'J33', 'J41']",5
5,"[130.75278638648285, 174.78153215530585]",83.33662577152066,"['J39', 'J40', 'J51', 'J54', 'J6']",5
6,"[64.2165556828008, -110.70326361924607]",85.37741799797399,"['J33', 'J36', 'J42', 'J43', 'J61']",5
7,"[4.516786705694137, 41.51134323864728]",84.21404576202538,"['J0', 'J1', 'J16', 'J17', 'J2', 'J26', 'J27', 'J28']",8
8,"[-54.84092416630908, -94.8098384952681]",87.25531810792926,"['J18', 'J36', 'J47', 'J48', 'J49']",5
9,"[259.03003444472654, 138.5619027354081]",83.17630628694545,"['J37', 'J52']",2
10,"[87.03864341840446, 49.18687968629278]",82.26462796335555,"['J17', 'J2', 'J25', 'J26', 'J27', 'J28', 'J29', 'J30', 'J6']",9
11,"[-220.75597101098174, 7.533389608205859]",87.65390446779847,"['J10', 'J11', 'J12', 'J13', 'J14', 'J15', 'J44', 'J8', 'J9']",9
12,"[197.18536451152022, 30.236633019467074]",79.95438969815412,"['J19', 'J20', 'J23', 'J25', 'J31', 'J32']",6
13,"[-178.64097005908494, -76.65068803481914]",87.76928635517268,"['J10', 'J12', 'J14', 'J49', 'J58', 'J59', 'J60', 'J8']",8
