,location,Radius,covered_nodes,Total_nodes_covered
0,"[352.06766185221727, 132.43945889282307]",235.19805188517694,"['J10', 'J11', 'J12', 'J13', 'J14', 'J15', 'J16', 'J17', 'J18', 'J19', 'J20', 'J21', 'J22', 'J23', 'J24', 'J25', 'J26', 'J28', 'J36', 'J44', 'J49', 'J5', 'J50', 'J51', 'J52', 'J53', 'J54', 'J6', 'J61', 'J62', 'J63', 'J64', 'J65', 'J66', 'J67', 'J68', 'J7', 'J70', 'J71', 'J8', 'J9']",41
1,"[116.61895207453458, -35.92828192724119]",238.05046680004034,"['J0', 'J1', 'J10', 'J11', 'J12', 'J15', 'J16', 'J17', 'J18', 'J19', 'J2', 'J28', 'J29', 'J3', 'J30', 'J31', 'J32', 'J33', 'J34', 'J35', 'J37', 'J38', 'J39', 'J4', 'J40', 'J42', 'J45', 'J46', 'J47', 'J48', 'J5', 'J52', 'J56', 'J6', 'J60', 'J68', 'J7', 'J70', 'J71', 'J8', 'J9']",41
2,"[401.71773688727984, -90.11585703860523]",232.5754065215998,"['J11', 'J12', 'J13', 'J14', 'J16', 'J17', 'J18', 'J19', 'J20', 'J21', 'J22', 'J23', 'J24', 'J25', 'J26', 'J28', 'J29', 'J30', 'J31', 'J36', 'J41', 'J43', 'J44', 'J51', 'J55', 'J57', 'J58', 'J59', 'J63', 'J64', 'J68', 'J69', 'J71']",33
