,location,Radius,covered_nodes,Total_nodes_covered
0,"[-908.5622623834777, -812.6392699243072]",143.5084285404377,"['J160', 'J161', 'J162', 'J163', 'J164', 'J166', 'J236', 'J251', 'J252']",9
1,"[-1386.331187519034, -913.9850520421659]",135.3038634782403,"['J154', 'J155', 'J192', 'J193']",4
2,"[-639.0480062085837, -820.9145893751152]",145.54120340271038,"['J168', 'J169', 'J171', 'J172', 'J183', 'J185', 'J231', 'J236', 'J248', 'J249']",10
3,"[-890.7809942149199, -702.5130867377922]",147.19023749150463,"['J161', 'J162', 'J163', 'J164', 'J165', 'J166']",6
4,"[-300.4724852807276, -1134.3567207353244]",143.56750014362046,"['J198', 'J218', 'J221', 'J242']",4
5,"[-266.32588641587415, -793.5048683898713]",132.9419638658354,"['J176', 'J233', 'J239']",3
6,"[-132.61703224746856, -949.4347580358292]",144.4698079678818,"['J175', 'J176', 'J178', 'J188', 'J189', 'J196', 'J218', 'J219', 'J220', 'J237', 'J240']",11
7,"[-1582.9176669134774, -889.1690178484484]",118.48778894544064,"['J152', 'J153', 'J195', 'J203']",4
8,"[-1257.675260183137, -1033.1363693728442]",129.17141353681188,"['J179', 'J192', 'J201', 'J205', 'J206', 'J210', 'J211', 'J243']",8
9,"[-1045.866108667929, -1016.3733970233859]",141.83375247026973,"['J157', 'J158', 'J180', 'J182', 'J204', 'J208', 'J209', 'J210', 'J227', 'J228', 'J229', 'J230', 'J245', 'J250']",14
10,"[-1109.305950096013, -1226.6527147409151]",143.10042880647114,['J246'],1
11,"[-76.94264537324243, -1043.250528531577]",141.1013557915012,"['J188', 'J189', 'J196', 'J197', 'J217', 'J218', 'J219', 'J220']",8
12,"[-1549.4204756979186, -1094.5573029348673]",124.09146766513992,"['J194', 'J202']",2
13,"[-898.5989179055554, -931.8985098060211]",141.8425863995396,"['J160', 'J161', 'J167', 'J209', 'J226', 'J229', 'J230', 'J234', 'J235', 'J250', 'J251', 'J252']",12
14,"[-727.9415725292057, -1032.0758270442486]",143.22580722789445,"['J167', 'J170', 'J183', 'J184', 'J200', 'J212', 'J216', 'J231', 'J232', 'J234']",10
15,"[-1174.5438049457425, -734.554550623031]",146.64685107700583,"['J190', 'J191', 'J244']",3
16,"[-550.9914424124671, -1063.9099032007114]",144.01969046463313,"['J170', 'J185', 'J186', 'J199', 'J213', 'J214', 'J215', 'J222', 'J223', 'J224', 'J225', 'J247']",12
17,"[-1176.2420799994084, -833.3511967910458]",144.38038447653548,"['J156', 'J157', 'J179', 'J190', 'J191', 'J208']",6
18,"[-389.181634231543, -912.4406911223439]",144.42857230336526,"['J173', 'J174', 'J187', 'J215', 'J223', 'J233', 'J240', 'J241', 'J242', 'J247']",10
