,location,Radius,covered_nodes,Total_nodes_covered
0,"[629.1973738659188, -955.6615759453355]",227.83678770535883,"['275676979', '275676982', '330653399', '330654083', '330654107', '330654114', '330654123', '330654130', '330780864', '330780866', '330798628', '330798629', '330798631', '330798633', '330798634', '330798635', '2158634730', '2168356812', '4690195811', '4690195816', '10038642609', '10038642610', '10038642616']",23
1,"[224.06499288702102, -1087.959621213951]",233.23481788603667,"['275676975', '275676976', '275676977', '330654005', '330654009', '330654038', '330654075', '330654081', '330654139', '330654144', '330654147', '330654149', '330654150', '330780592', '330798589', '2164168453', '2164168463', '2167078769', '2167078770', '2167078772', '2167078773', '2167078774', '6590511582']",23
2,"[823.9469037658286, 631.0018455637687]",219.6930463484046,"['268789860', '268789861', '268789944', '330576053', '330576059', '330576066', '330576156', '330576503', '330576530', '330576539', '330576568', '330576592', '330576637', '330576647', '330576678', '330576715', '330576733', '330576745', '330576757', '330576765', '330576770', '330576811', '330576821', '330576830', '330582157', '330582170', '330582193', '330593389', '330593397', '3371735059', '3371735060', '3371735062', '3371735063', '3371735085', '3371735086', '3371735087', '3405055667', '3405055668']",38
3,"[906.41325080937, 315.5993240968616]",207.69789065708375,"['268789950', '268789954', '330582170', '330582189', '330582202', '330593389', '330593397', '330593428', '330593447', '330593456', '330593460', '2164208476', '2164208484', '3248842465', '3248842469', '3248842472', '3248842473', '3248842475', '3248842476', '3248842477', '3248842479', '3405055667', '3405055668']",23
4,"[-399.12052262015555, -671.1593648170499]",223.5844096073788,"['268790019', '275676971', '330648048', '330648051', '330648058', '330653893', '330653923', '330653928', '330653958', '330783601', '330783605', '670703094', '670703101', '670703151', '670703264', '672642687', '672642688', '672642689', '2164168482']",19
5,"[279.66949828004834, -778.3520072139744]",213.97904353278997,"['275676977', '330653399', '330654000', '330654003', '330654005', '330654009', '330654139', '330780144', '330780592', '330798589', '330798628', '330798636', '2166694720', '2166694724', '2167078770', '2167078773', '2167078774', '7024847607']",18
6,"[864.830461744714, 792.6259234585688]",200.73458773636267,"['268789860', '268789861', '268789877', '268789879', '268789942', '268789944', '330576530', '330576539', '330576568', '330576592', '330576637', '330576647', '330576671', '330576678', '330576694', '330576715', '330576733', '330576757', '330576765', '330576770', '330576830', '330582157', '3371735058', '3371735059', '3371735060', '3371735062', '3371735063', '3371735085', '3371735086']",29
7,"[-232.8492601460131, -411.0970596011794]",213.12534334369315,"['268790010', '268790016', '268790019', '304913245', '304913248', '304914007', '304914011', '330612299', '330648003', '330648024', '330648058', '330653166', '330653179', '330653184', '330653236', '330653241', '330653246', '330653249', '330653884', '330653928', '330653958', '670703205', '670703217', '672642687', '672642688', '672642689', '2164168482']",27
8,"[-645.3342116859205, -499.15179545118826]",226.97925444428276,"['330648038', '330648048', '330648061', '330648065', '330648075', '330648108', '330648114', '330648694', '330648697', '330798362', '330798365']",11
9,"[343.47650647208, -484.7696476810562]",195.5485841570457,"['330774715', '2166694720', '2166694724', '2293922421', '3405091168', '7024847607']",6
