,location,Radius,covered_nodes,Total_nodes_covered
0,"[534.5641331855506, -1091.7071535756018]",161.26581290018277,"['275676979', '330654083', '330654107', '330654114', '330654123', '2168356812', '4690195811', '10038642610', '10038642616']",9
1,"[36.84328250687603, -465.3664288054661]",166.94859624031633,"['268789969', '268789971', '268789973', '268789976', '268789979', '268790010', '268790030', '268790035', '330653141', '330653166', '330653179', '330653236', '330653241', '330653246', '330653249', '330653262', '330653267', '330653271', '330653290', '330653296', '330653303', '330653353', '330774715', '330780203', '2166694728', '2166694752']",26
2,"[-386.4461252598473, -295.86808578788987]",158.98618967947533,"['304914007', '330612299', '330648024', '330648111']",4
3,"[767.199930093077, 808.595329677374]",164.9460119880409,"['268789877', '268789879', '268789944', '330576568', '330576592', '330576637', '330576647', '330576671', '330576678', '330576694', '330576715', '330576757', '3371735058', '3371735059', '3371735060', '3371735062', '3371735085', '3371735086']",18
4,"[528.6726658860176, -776.5825892163471]",160.8744899510177,"['330653384', '330653399', '330798628', '330798629', '330798633', '330798634', '330798635', '330798636', '2166703022']",9
5,"[752.7046554142074, 39.87743072641605]",169.93450967759384,"['268789868', '330593428', '330593497', '330593501', '330593509']",5
6,"[915.0951088844953, 1077.0426911465781]",164.6195490331313,"['268789836', '268789942', '268789959', '268790945', '3248845375', '3263038277']",6
7,"[-661.1140601671041, -367.1934915741724]",157.32924245832004,"['330648061', '330648065', '330648075', '330648108', '330648114', '330648117', '330798362', '330798365']",8
8,"[962.574429610158, 768.0934888933216]",162.5174550724402,"['268789860', '268789861', '330576568', '330576592', '330576637', '330576647', '330576694', '330576715', '330576733', '330576745', '330576757', '330576770', '330582157']",13
9,"[668.0923933995736, -252.46475755876224]",169.8008064978231,['330653426'],1
10,"[340.06144820596705, -899.28166873849]",162.1427887118141,"['275676976', '275676977', '275676979', '330653399', '330654003', '330654005', '330654139', '330780592', '330798589', '330798628', '2167078769', '2167078770', '2167078773', '4690195811', '4690195816']",15
11,"[-471.2820119056683, -530.8870968632546]",150.74479441285027,"['330648038', '330648048', '330653928', '330653958', '672642689']",5
12,"[-104.59995723877637, -226.82131916660586]",164.7434288020477,"['304913244', '304913245', '304913248', '304914011', '330612289', '330612298', '330648003', '3405118745']",8
13,"[875.1720244296993, 311.688341237925]",163.91541408311394,"['268789950', '268789954', '330582170', '330582189', '330582202', '330593389', '330593397', '330593447', '330593456', '330593460', '2164208476', '2164208484', '3248842465', '3248842469', '3248842472', '3248842473', '3248842475', '3248842476', '3248842477', '3248842479']",20
14,"[500.70074565668347, 181.0076739348707]",171.402548941544,"['268789869', '268789870', '268789940', '330576253', '330576261', '330576280', '330576289', '330576439', '330576446', '330576488', '330576496', '330593476', '330593480', '330593514', '330593520', '330593523', '330593656', '330593675', '330593688']",19
15,"[131.90066809996966, -153.52973867024483]",170.41072703512577,"['268789985', '268789988', '268789990', '268789999', '268790000', '330576364', '330593595', '330593601', '330612027', '330612029', '330612032', '330612039', '330612040', '330612044', '330612046', '330612049', '330612053', '330612289', '330774716', '3371735080', '3405118745']",21
16,"[-223.50928939121903, -488.3798551315797]",159.33526144651256,"['268790010', '268790016', '268790019', '304914007', '330648058', '330653179', '330653184', '330653241', '330653246', '330653249', '330653884', '330653928', '670703205', '670703217', '672642687', '672642688', '672642689', '2164168482']",18
17,"[466.49303856167865, -94.97087152557184]",171.63615351784244,"['268789874', '330593697', '330593701', '330593710', '330593716', '330612021', '330612026']",7
18,"[-959.2568746243232, -705.5499979982246]",156.13822829149575,"['330648098', '330780901', '2018053792', '5391143596', '5391143604']",5
19,"[-169.02722420356767, -696.3503471165308]",163.1383311510314,"['330653884', '330653893', '330653923', '330653967', '330653976', '330653978', '330653986', '670703094', '670703101', '670703151', '670703205', '670703217', '670703264', '2164168482', '2166694704', '2166694714', '2166694715']",17
20,"[607.0165335860154, 280.71561362918095]",168.10529505766033,"['268789868', '268789882', '268789920', '268789940', '268789950', '268789961', '268789963', '330576280', '330576404', '330576439', '330576446', '330576488', '330576496', '330593447', '330593456', '330593460', '330593466', '330593520', '6773818263', '6773818264']",20
21,"[156.47426110200033, -1145.0053045268291]",165.1649662639048,"['330654038', '330654075', '330654144', '330654147', '330654149', '330654150', '2164168453', '2164168463']",8
22,"[271.90857650150565, 65.98835457499014]",172.12617991793437,"['268789926', '268789939', '268789987', '330576289', '330593548', '330593595', '330593601', '330593605', '330593612', '330593618', '330593624', '330593641', '330593646', '330593651', '330593656', '330593661', '330593666', '330593688', '330593701', '330612039', '330612040']",21
23,"[290.71180144651595, -618.9806071251746]",163.3160439291299,"['330653303', '2166694720', '2166694724', '7024847607']",4
24,"[418.2254852570352, -247.8365956967964]",168.13306186424148,"['268789874', '268789875', '330593716', '330612021', '330612026', '330779489', '330779492']",7
25,"[-720.849108858213, -616.0292887166495]",157.3229941945724,"['330648038', '330648098', '330648694', '330648697']",4
26,"[-457.2509781348313, -685.4624534841738]",158.83454255865348,"['275676971', '330648051', '330783601', '330783605', '670703094', '672642689']",6
27,"[642.9927780066403, 532.8506627526986]",166.49281972582867,"['268789880', '268789881', '268789882', '268789961', '268789963', '330576035', '330576044', '330576053', '330576059', '330576066', '330576156', '330576503', '330576539', '3371735063', '3371735087', '6773818263', '6773818264']",17
28,"[693.8739532721756, -931.8525875723284]",159.63230760533733,"['275676982', '330654114', '330654123', '330654130', '330780864', '330780866', '330798629', '330798631', '330798633', '2158634730', '2168356812', '10038642609', '10038642610', '10038642616']",14
29,"[77.34924904703206, -749.6746480285626]",164.41667853287166,"['275675438', '275675439', '275675440', '275675441', '330653262', '330653267', '330653303', '330653997', '330654000', '330654010', '330654012', '330780144', '330780155', '330780161', '330780167', '330780202', '2166694709', '2166694728', '2167078774']",19
30,"[270.7918255662496, -1031.3452898280755]",161.5548445370907,"['275676976', '275676977', '330654005', '330654075', '330654081', '330654139', '330780592', '330798589', '2164168453', '2164168463', '2167078769', '2167078770', '2167078773']",13
31,"[279.06631053655457, -389.778255982123]",167.26383910441606,"['268789875', '268789971', '268789979', '330653324', '330774715', '330774716', '330779492', '3405091168']",8
32,"[26.975864218760236, -941.7337746868772]",164.77466896762454,"['275675441', '275676975', '330653996', '330654009', '330654010', '330654012', '2164168463', '2167078771', '2167078772', '2167078774', '6590511582', '7025461280']",12
33,"[567.8460966111165, -520.8636101891051]",165.19194133177956,"['330653384', '2293922421']",2
34,"[874.7451392129271, 558.1768073908215]",160.47123215838354,"['268789944', '330576156', '330576503', '330576530', '330576539', '330576757', '330576765', '330576770', '330576811', '330576821', '330576830', '330582157', '330582170', '330582193', '330593389', '330593397', '3371735063', '3371735087', '3405055667', '3405055668']",20
