,location,Radius,covered_nodes,Total_nodes_covered
0,"[-237.48948048602324, 293.1712613007985]",289.45375138455614,"['245674992', '667357348', '667357359', '667357361', '668478124', '668672574', '668672699', '4348259294', '4348259295', '4348259297', '4348259298', '5280437313', '5280437314', '5280438428', '5366445092', '5366445093', '6571330021', '6571330022', '6571330023', '7265473766']",20
1,"[515.5543604023127, 801.2250970776166]",259.6728375755883,"['667357421', '1990860599', '1990860600', '6786321690', '6786321691', '9169143592']",6
2,"[-637.2707386049655, 316.80362436645675]",276.0766962843061,"['2081722939', '4348259319', '4348259324', '5280437313', '5280437314', '5280438428', '7265482108', '7265482110', '8699875147', '8699875155', '8699875156']",11
3,"[177.15821356923513, -293.187979277234]",247.05861771362441,"['667357317', '667357318', '667357325', '667357326', '668699249', '3215340463', '6568909593', '6568909594', '6568909595', '6568909609', '6573854574', '8666700466']",12
4,"[431.9430757490914, -321.54011182487665]",224.56175135430558,"['667357325', '667357368', '667357382', '667357385', '667357387', '668685375', '668699249', '3215340463', '3215340464', '5366445105', '5879215642', '5879215643', '6568909593', '6568909594', '6573854574', '8666700466']",16
5,"[-3.219185259542428, -0.3782297447323799]",253.36928512239035,"['245674992', '667357326', '668672700', '6583550560', '6583550562']",5
6,"[782.2041696479998, -234.6093274156725]",240.15160621899287,"['667357383', '667357387', '667357392', '667357401', '668685380', '5879215623', '6576461331', '8675266535']",8
7,"[145.61227925301685, -787.5837261302719]",246.9342145706794,"['667357309', '667357310', '668660548', '668699237', '6435688923', '6435688924', '6495983054', '6495983060', '6627410440', '6627410442']",10
8,"[41.26043063288652, 601.681386706392]",291.19189300805283,"['667357348', '667357359', '667357361', '668612331', '668612391', '4348259297', '4348259298', '4348265098', '4348265099', '4348265101', '4348265105', '4348265107', '5366445085', '5366445091', '5366445092', '5366445093', '5584937649', '5584937650', '6573701501', '6573701505', '6573701524']",21
9,"[629.7597127266815, -612.671270523346]",235.30223202634923,"['667357368', '668660560', '668685375', '5879215623', '5879215625', '5879215634', '5879215641', '5879215644']",8
10,"[702.0109575610663, 577.1004044847765]",251.57596025700508,"['667357419', '1990860600', '4348259325', '4348259331', '4348259332', '4348259333', '4348259334', '4348259335', '4348259340', '4348259341', '7265460758', '9169143586']",12
11,"[690.2614746816729, 182.12811552785223]",254.536094633412,"['667357403', '667357405', '667357407', '667357409', '667357412', '667357415', '667357416', '667357419', '4348259340', '4348259341', '4369058864', '5882320075', '6785961623']",13
12,"[-199.70694729010333, -884.1649813087143]",271.7601082663328,"['668699188', '668699193', '668699199', '668699242']",4
13,"[420.00676390889566, 874.5299410359003]",243.01626436838566,"['668612391', '6786321690', '6786321691', '9169143592']",4
14,"[261.53814127378183, 364.4362058482864]",263.1290407813423,"['667357367', '667357421', '668612331', '668620092', '668672704', '4348259327', '4348259328', '4348259329', '4348259330', '4348259331', '4348265099', '4348265101', '4348265105', '4348265107', '4642960968', '5366445082', '5366445083', '5366445085', '5366445091', '5366445092', '5366445093', '5584937649', '5584937650', '6573701524', '7147944044', '7147944046']",26
15,"[351.94945543749066, -708.5333816231114]",246.1173565919389,"['667357309', '667357310', '667357311', '667357368', '668660548', '668660552', '668699249', '5879215641', '5879215642', '5879215643', '5879215644', '5879215645', '5879215646', '5879215650', '6495983054', '6495983060', '6627410440', '6627410442']",18
16,"[438.0650379076647, 23.412353136104315]",237.87932057905442,"['667357352', '667357405', '667357407', '668620092', '2055461156', '3215340463', '3215340464', '4369058864', '5077600694', '6568909595', '6576461331', '6785961623', '6785961658', '7147944038', '7147944044', '7147944046']",16
