,location,Radius,covered_nodes,Total_nodes_covered
0,"[459.5471538882466, 24.585631745734826]",230.04143534308068,"['667357352', '667357405', '667357407', '668620092', '2055461156', '3215340463', '3215340464', '4369058864', '5077600694', '6568909595', '6576461331', '6785961623', '6785961658', '7147944038', '7147944044', '7147944046']",16
1,"[265.83338043717697, -818.2053599005615]",177.1111074241276,"['667357309', '667357310', '667357311', '668660548', '668660552', '668699237', '5879215645', '5879215646', '5879215650', '6435688924', '6627410440', '6627410442']",12
2,"[215.47818119148724, -584.4967795922421]",180.63943812656197,"['667357310', '667357317', '667357318', '668699249', '5879215643', '6495983054', '6495983060', '6568909609', '6627410440']",9
3,"[201.87410977875032, 16.46786571352305]",235.15866960700416,"['667357326', '667357352', '668620092', '668672700', '2055461156', '3215340463', '5077600694', '5366445083', '6568909595', '6583550560', '6583550562', '6785961658', '7147944038', '7147944044', '7147944046']",15
4,"[-590.568871363817, 306.43680846956767]",298.43442838082797,"['2081722939', '4348259319', '4348259324', '5280437313', '5280437314', '5280438428', '6571330023', '7265482108', '7265482110', '8699875147', '8699875155', '8699875156']",12
5,"[-162.41306870835504, 342.06552338649453]",288.79527321018304,"['245674992', '667357348', '667357359', '667357361', '668478124', '668672574', '668672699', '4348259294', '4348259295', '4348259297', '4348259298', '4642960968', '5280437313', '5280437314', '5366445091', '5366445092', '5366445093', '6571330021', '6571330022', '6571330023', '7265473766']",21
6,"[481.9316637842714, -609.5885385208013]",181.60984598960263,"['667357311', '667357368', '668685375', '5879215641', '5879215642', '5879215644', '5879215645', '5879215646', '5879215650']",9
7,"[469.6360366456074, -788.6444673760867]",168.43615445220505,"['667357309', '667357310', '667357311', '668660548', '668660552', '5879215641', '5879215644', '5879215645', '5879215646', '5879215650']",10
8,"[302.5238658256091, 330.2426373968638]",265.4374666280432,"['667357367', '668612331', '668620092', '668672704', '2055461156', '4348259327', '4348259328', '4348259329', '4348259330', '4348259331', '4348265099', '4348265101', '4348265107', '4369058864', '4642960968', '5366445082', '5366445083', '5366445085', '5366445092', '5366445093', '5584937649', '5584937650', '5882320075', '6573701524', '7147944044', '7147944046']",26
9,"[15.945329504728363, -838.4229685461027]",205.2656957707504,"['668699237', '668699242', '6435688923', '6435688924']",4
10,"[175.87444819877774, -285.3095196398574]",214.3511249068629,"['667357317', '667357318', '667357325', '667357326', '3215340463', '6568909593', '6568909594', '6568909609', '6573854574', '8666700466']",10
11,"[-244.86382373329252, -887.4396145516075]",226.44480597385297,"['668699188', '668699193', '668699199', '668699242']",4
12,"[86.85760750347394, 630.6574936691939]",284.830271486615,"['667357359', '667357361', '667357421', '668612331', '668612391', '4348259298', '4348265098', '4348265099', '4348265101', '4348265105', '4348265107', '5366445085', '5366445091', '5366445092', '5366445093', '5584937649', '6573701501', '6573701505', '6573701524']",19
13,"[693.7426826635492, -486.074219444301]",184.4186983328732,"['667357383', '667357387', '668660560', '668685375', '5879215623', '5879215625', '5879215634']",7
14,"[503.0825269543217, 840.2806813745589]",280.3948266122411,"['667357421', '668612391', '1990860600', '6786321690', '6786321691', '9169143592']",6
15,"[-120.98750090716439, 10.286019891720391]",260.7175329179973,"['245674992', '668672574', '6583550560', '6583550562']",4
16,"[713.7215707283893, -240.75214928697787]",203.18336715044907,"['667357383', '667357387', '667357392', '667357401', '668685380', '6576461331', '8675266535']",7
17,"[478.51432756651474, -326.16473680163506]",188.34154842496613,"['667357325', '667357368', '667357382', '667357385', '667357387', '668685375', '3215340464', '5366445105', '6568909594']",9
18,"[697.3669351701017, 539.1808011103562]",266.2370406317868,"['667357419', '1990860599', '1990860600', '4348259325', '4348259327', '4348259328', '4348259330', '4348259331', '4348259332', '4348259333', '4348259334', '4348259335', '4348259340', '4348259341', '7265460758', '9169143586']",16
19,"[746.726554349013, 118.68574919935924]",244.77888943801648,"['667357392', '667357401', '667357403', '667357405', '667357407', '667357409', '667357412', '667357415', '667357416', '4348259340', '6576461331', '6785961623']",12
