,location,Radius,covered_nodes,Total_nodes_covered
0,"[176.9377302476353, 110.33345800035387]",168.05842876697625,"['J17', 'J19', 'J2', 'J20', 'J23', 'J25', 'J27', 'J29', 'J3', 'J30', 'J31', 'J32', 'J37', 'J39', 'J40', 'J50', 'J51', 'J52', 'J54', 'J57', 'J6']",21
1,"[17.20251877090695, -42.092533942909256]",288.1523909923638,"['J0', 'J1', 'J10', 'J11', 'J12', 'J13', 'J14', 'J15', 'J16', 'J17', 'J18', 'J19', 'J2', 'J20', 'J21', 'J22', 'J23', 'J24', 'J25', 'J26', 'J27', 'J28', 'J29', 'J3', 'J30', 'J31', 'J32', 'J33', 'J34', 'J35', 'J36', 'J38', 'J39', 'J4', 'J40', 'J41', 'J42', 'J43', 'J44', 'J47', 'J48', 'J49', 'J5', 'J50', 'J51', 'J53', 'J57', 'J58', 'J59', 'J6', 'J60', 'J61', 'J7', 'J8', 'J9']",55
2,"[-64.43754267984166, 154.08533704974025]",161.04265223217192,"['J0', 'J1', 'J16', 'J17', 'J2', 'J26', 'J3', 'J35', 'J4', 'J46', 'J5', 'J50', 'J53', 'J55', 'J57', 'J7', 'J9']",17
