,location,Radius,covered_nodes,Total_nodes_covered
0,"[233.36929214247755, -230.67301574949957]",139.5921968858021,"['J29', 'J30', 'J32', 'J33', 'J35', 'J56', 'J59', 'J69']",8
1,"[230.63248986376502, 156.6848338119075]",141.05339661569994,"['J10', 'J11', 'J12', 'J14', 'J19', 'J2', 'J3', 'J4', 'J5', 'J52', 'J53', 'J6', 'J61', 'J66', 'J67', 'J68', 'J7', 'J70', 'J71', 'J8', 'J9']",21
2,"[465.47209614989714, 140.55959638718753]",145.16359707311182,"['J13', 'J20', 'J44', 'J49', 'J50', 'J51', 'J54', 'J62', 'J65']",9
3,"[319.5688844669736, -67.30701957228088]",139.97645009953033,"['J16', 'J17', 'J18', 'J19', 'J28', 'J29', 'J30', 'J31', 'J36', 'J41', 'J63', 'J64', 'J68']",13
4,"[126.3738014377434, 33.53974350178242]",139.91221450302183,"['J0', 'J1', 'J10', 'J15', 'J18', 'J19', 'J2', 'J3', 'J37', 'J38', 'J39', 'J45', 'J46', 'J48', 'J6', 'J60', 'J7', 'J71', 'J8', 'J9']",20
5,"[544.0853252579225, -92.51302242599138]",148.00804234935887,"['J20', 'J21', 'J22', 'J23', 'J24', 'J25', 'J26', 'J43', 'J44', 'J55', 'J57', 'J58', 'J63', 'J64']",14
6,"[48.06806551918965, -132.71356619165786]",139.50904733387483,"['J33', 'J34', 'J37', 'J40', 'J42', 'J46', 'J47', 'J48']",8
