,location,Radius,covered_nodes,Total_nodes_covered
0,"[552.9640639726404, -171.96410806033475]",204.4243793501162,"['667357385', '667357387', '667357392', '3215340464', '6576461331', '6785961623', '8675266535']",7
1,"[-28.64679627139553, -132.3333261871755]",219.37104980755055,"['667357326', '6583550560']",2
2,"[-657.3695921052126, 237.84698852885253]",208.6837591141793,"['2081722939', '4348259319', '4348259324', '5280438428', '7265482108', '7265482110', '8699875147', '8699875155', '8699875156']",9
3,"[-262.82128120370527, -832.8905212771184]",226.04815722189883,"['668699188', '668699193', '668699199', '668699242']",4
4,"[-370.3542080447136, 355.58956412670085]",220.26819425311552,"['668478124', '4348259294', '4348259295', '4348259324', '5280437313', '5280437314', '5280438428', '6571330021', '6571330022', '6571330023', '7265473766']",11
5,"[688.5047163320482, -482.4591500344081]",218.10241379006126,"['667357383', '667357385', '667357387', '668660560', '668685375', '668685380', '5879215623', '5879215625', '5879215634']",9
6,"[330.8729095693268, 26.62157607550531]",218.0294240093816,"['667357352', '668620092', '668672700', '2055461156', '3215340463', '3215340464', '5077600694', '5366445083', '6568909595', '6785961623', '6785961658', '7147944038', '7147944044', '7147944046']",14
7,"[658.5854596496519, 180.31018922503011]",217.4988924401253,"['667357403', '667357405', '667357407', '667357409', '667357412', '667357415', '667357416', '667357419', '4348259340', '4369058864', '5882320075', '6785961623']",12
8,"[705.9907819946466, 481.78113400822593]",218.12636968650864,"['667357419', '4348259325', '4348259327', '4348259331', '4348259332', '4348259333', '4348259334', '4348259335', '4348259340', '4348259341', '7265460758', '9169143586']",12
9,"[-142.03964682811235, 589.8288930665971]",220.10978839942615,"['667357348', '667357359', '667357361', '668478124', '668672699', '4348259297', '4348259298', '6571330021', '6573701505', '7265473766']",10
10,"[459.77902180062733, 820.7646429527681]",218.94426458195554,"['6786321690', '6786321691', '9169143592']",3
11,"[199.14316285102552, -458.4889074152519]",220.43663961369816,"['667357317', '667357318', '667357325', '668699249', '5879215642', '5879215643', '6495983054', '6495983060', '6568909593', '6568909609', '8666700466']",11
12,"[858.4077899650683, -141.02010945091246]",217.00009774783956,"['667357392', '667357401', '668685380']",3
13,"[-163.07468532353295, 179.23930098721542]",220.3259511567847,"['245674992', '668672574', '668672699', '4348259294', '4348259295', '6571330023']",6
14,"[144.1845916144375, 394.40223377344375]",219.88687227176476,"['667357367', '668672704', '4348265101', '4348265105', '4348265107', '4642960968', '5366445082', '5366445083', '5366445085', '5366445091', '5366445092', '5366445093', '5584937649', '5584937650', '6573701524']",15
15,"[111.24857964148974, -20.78508161445525]",220.2158708295409,"['667357326', '668672700', '5077600694', '6583550560', '6583550562', '7147944038']",6
16,"[322.15424359013025, -388.0346732859183]",219.4670800317603,"['667357317', '667357318', '667357325', '667357368', '667357382', '667357385', '668699249', '5366445105', '5879215642', '5879215643', '6495983054', '6568909593', '6568909594', '6568909609', '6573854574', '8666700466']",16
17,"[415.510615880919, 429.84513295287996]",218.60819242542166,"['667357367', '667357419', '667357421', '668612331', '668672704', '1990860599', '1990860600', '4348259325', '4348259327', '4348259328', '4348259329', '4348259330', '4348259331', '4348259332', '4348259333', '4348259334', '4348259335', '4348265099', '4348265101', '5366445082', '5882320075', '6573701524', '7265460758']",23
18,"[683.3147446697519, 845.0997792884998]",218.76339111756934,"['6786321690', '6786321691']",2
19,"[442.4886595141612, -758.0526366847793]",220.562249383874,"['667357309', '667357310', '667357311', '668660548', '668660552', '5879215641', '5879215644', '5879215645', '5879215646', '5879215650', '6627410440']",11
20,"[192.6329538280255, 791.0972467537358]",219.64864617175647,"['668612391', '4348265098', '6573701501', '6573701505', '9169143592']",5
21,"[98.06477194980089, -849.6721615695972]",223.41743496460128,"['668699237', '668699242', '6435688923', '6435688924', '6627410440', '6627410442']",6
