,location,Radius,covered_nodes,Total_nodes_covered
0,"[31.975800612141924, 310.55804796513235]",165.99314707883727,"['4642960968', '5366445085', '5366445091', '5366445092', '5366445093']",5
1,"[624.3531594991298, -698.0143866306339]",175.4768896254266,"['668660560', '5879215641', '5879215644']",3
2,"[811.6147455903892, -243.43611441327027]",167.83883146377505,"['667357383', '668685380', '8675266535']",3
3,"[-116.70868945275976, 18.30250729598983]",166.1566006281465,"['245674992', '6583550560']",2
4,"[5.667353968023867, -960.0247757838437]",194.2554066834846,"['668699237', '668699242', '6435688923', '6435688924']",4
5,"[-110.9153909853636, 536.1416899201015]",160.83419115515792,"['667357348', '667357359', '667357361', '668478124', '668672699', '4348259297', '4348259298', '6571330021']",8
6,"[-251.54732585969077, 454.10899028031633]",167.01815503114062,"['667357348', '667357361', '668478124', '668672699', '4348259294', '4348259297', '4348259298', '6571330021', '6571330022', '7265473766']",10
8,"[468.61850206601815, 883.9922648272473]",156.90165727161005,"['6786321691', '9169143592']",2
9,"[146.644991708438, 160.55824765748247]",165.5759024000977,"['668672700', '4642960968', '5366445083', '6583550562']",4
10,"[3.7023845524768273, -780.1413349707312]",193.7814129136114,"['668699237', '668699242', '6435688923', '6435688924']",4
11,"[289.1482181063849, 427.64252329614146]",162.3097741448267,"['667357367', '668612331', '668672704', '4348259329', '4348265099', '4348265101', '4348265107', '5366445082', '5584937649', '5584937650', '6573701524']",11
12,"[343.3569826917608, -691.4701034080033]",181.20017356418288,"['667357309', '667357310', '667357311', '668660548', '668660552', '5879215641', '5879215644', '5879215645', '5879215646', '5879215650', '6495983054', '6627410440', '6627410442']",13
13,"[783.9726804460472, 59.805451006515234]",166.63787741627067,"['667357392', '667357401', '667357403', '667357405', '667357415', '667357416']",6
14,"[-206.6982405098558, 188.18166586121527]",167.2333660753618,"['245674992', '668672574', '4348259294', '4348259295', '6571330023']",5
15,"[-422.28380654374934, 181.75146679637282]",161.51294070680015,"['4348259324', '5280437313', '5280437314', '6571330023']",4
16,"[357.7743053404675, 8.996908906793479]",166.04594439632527,"['667357352', '2055461156', '5077600694', '6568909595', '6785961658', '7147944038']",6
17,"[163.59757495539546, -36.83858996166819]",147.307076172962,"['668672700', '5077600694', '6583550562']",3
18,"[724.8046306661621, 336.5014385861316]",165.34140227455143,"['667357412', '667357415', '667357416', '667357419', '4348259335', '4348259340', '4348259341', '7265460758', '9169143586']",9
19,"[21.913679907012334, -222.95305817269292]",164.24378396532717,['667357326'],1
20,"[591.1108590988961, 146.85233532382372]",159.20263198336636,"['667357403', '667357405', '667357407', '667357409', '667357412', '667357415', '667357416', '4369058864', '5882320075', '6785961623']",10
21,"[537.9121949623454, 531.1528496925886]",164.33788218065942,"['667357419', '1990860599', '1990860600', '4348259325', '4348259327', '4348259330', '4348259331', '4348259332', '4348259333', '4348259334', '4348259335', '4348259341', '7265460758']",13
22,"[687.1134514791207, -456.1146810694593]",169.75732384943458,"['667357383', '667357387', '668660560', '668685375', '668685380', '5879215623', '5879215625', '5879215634']",8
23,"[450.8012418500847, -418.7951604034835]",170.85949569682543,"['667357325', '667357368', '667357382', '667357385', '668685375', '668699249', '5366445105', '5879215642', '5879215643']",9
24,"[-737.4607094968535, 304.08544016724176]",162.8219262141252,"['2081722939', '4348259319', '7265482108', '7265482110', '8699875147', '8699875155', '8699875156']",7
25,"[-698.7664520445685, 239.60623879343495]",162.96664775085588,"['2081722939', '4348259319', '7265482108', '7265482110', '8699875147', '8699875155', '8699875156']",7
26,"[-315.58974504644607, -829.8314253807035]",200.28268965378743,"['668699188', '668699193', '668699199']",3
27,"[-457.3332788279845, 429.58721762670217]",165.1126660802674,"['4348259324', '5280438428', '7265473766']",3
28,"[302.6650046235862, 928.3045448480202]",158.9799616486821,['9169143592'],1
29,"[108.07651346871697, 609.6866403812295]",164.84142977010814,"['4348265101', '4348265105', '4348265107', '6573701501', '6573701505']",5
30,"[418.528851769793, 292.19364495412214]",163.13976652258575,"['667357367', '668620092', '668672704', '4348259327', '4348259328', '4369058864', '5366445082', '5882320075', '7147944044', '7147944046']",10
31,"[257.03705401587035, 676.4073448580042]",164.22680772441726,"['667357421', '668612331', '668612391', '4348265098', '4348265099', '4348265101', '4348265105', '6573701501']",8
32,"[267.57762982909026, -249.12747630594754]",167.882978134063,"['667357325', '667357326', '3215340463', '6568909593', '6568909594', '6568909595', '6573854574', '8666700466']",8
33,"[657.5606821042779, 909.9004181707967]",158.26031710158517,['6786321690'],1
34,"[556.1214493940354, 698.9703228269148]",156.57768040415112,"['1990860600', '6786321691']",2
35,"[570.7738048020907, -152.1822157788299]",167.25718649129797,"['667357392', '3215340464', '6576461331', '8675266535']",4
36,"[361.48397765715515, -880.8179440649307]",185.3718068877555,"['667357309', '667357310', '668660548', '668660552', '5879215645', '5879215646', '5879215650', '6627410440', '6627410442']",9
37,"[149.57548010657194, -519.1759903826102]",174.08676500900967,"['667357317', '667357318', '6495983054', '6495983060', '6568909609']",5
