,location,Radius,covered_nodes,Total_nodes_covered
0,"[-144.60792516684617, -880.1693752414366]",321.2832768411849,"['668699188', '668699193', '668699199', '668699237', '668699242', '6435688923', '6435688924']",7
1,"[623.4725632624668, 49.55787178010697]",236.88241289671973,"['667357352', '667357392', '667357401', '667357403', '667357405', '667357407', '667357409', '667357412', '667357415', '667357416', '4369058864', '6576461331', '6785961623', '6785961658']",14
2,"[-288.72643684897764, 372.08540912503696]",263.07817624916083,"['245674992', '667357348', '667357359', '667357361', '668478124', '668672574', '668672699', '4348259294', '4348259295', '4348259297', '4348259298', '4348259324', '5280437313', '5280437314', '5280438428', '6571330021', '6571330022', '6571330023', '7265473766']",19
3,"[657.7421563212089, -526.9749484943926]",249.71470348062937,"['667357368', '667357383', '667357385', '667357387', '668660560', '668685375', '668685380', '5879215623', '5879215625', '5879215634', '5879215641']",11
4,"[366.76365928812623, -817.4542414251418]",276.19063022316914,"['667357309', '667357310', '667357311', '668660548', '668660552', '668699237', '5879215641', '5879215644', '5879215645', '5879215646', '5879215650', '6435688924', '6495983054', '6627410440', '6627410442']",15
5,"[397.6627243303871, 384.7462890318784]",231.53613273474846,"['667357367', '667357419', '667357421', '668612331', '668620092', '668672704', '1990860599', '1990860600', '4348259325', '4348259327', '4348259328', '4348259329', '4348259330', '4348259331', '4348259332', '4348259333', '4348259334', '4348259335', '4348265099', '4348265101', '4369058864', '5366445082', '5584937649', '5584937650', '5882320075', '6573701524', '7147944044', '7147944046', '7265460758']",29
6,"[284.7283649141204, -234.52256199835037]",255.16436043349887,"['667357317', '667357318', '667357325', '667357326', '667357382', '668699249', '3215340463', '3215340464', '5077600694', '5366445105', '6568909593', '6568909594', '6568909595', '6568909609', '6573854574', '8666700466']",16
7,"[51.61279724778055, 363.4631808743938]",215.34942187658143,"['668672699', '4348265107', '4642960968', '5366445085', '5366445091', '5366445092', '5366445093', '5584937649', '5584937650']",9
8,"[508.7103491583473, 822.3729579456569]",231.12138987102574,"['6786321690', '6786321691', '9169143592']",3
9,"[348.85090683049555, 804.5474543271723]",231.44199438068685,"['667357421', '668612391', '4348265098', '6786321691', '9169143592']",5
10,"[-643.0622915375279, 293.4327344400808]",240.3255074344069,"['2081722939', '4348259319', '4348259324', '5280437314', '5280438428', '7265482108', '7265482110', '8699875147', '8699875155', '8699875156']",10
11,"[710.727578366874, -196.79681757784155]",242.68852701063562,"['667357383', '667357387', '667357392', '667357401', '668685380', '6576461331', '8675266535']",7
12,"[40.65982305677608, 600.7900164444]",247.84256896617975,"['667357348', '667357359', '667357361', '668612391', '4348259297', '4348259298', '4348265098', '4348265101', '4348265105', '4348265107', '5366445091', '5366445092', '5366445093', '6573701501', '6573701505']",15
13,"[734.9572841198445, 304.48667978972617]",228.06834526420033,"['667357409', '667357412', '667357415', '667357416', '667357419', '4348259334', '4348259335', '4348259340', '4348259341', '5882320075', '7265460758', '9169143586']",12
14,"[186.94905803359288, 102.90444636895731]",221.4311274045584,"['668620092', '668672700', '2055461156', '4642960968', '5077600694', '5366445083', '6583550560', '6583550562', '7147944038', '7147944044', '7147944046']",11
15,"[666.1029850000225, 707.6019563323638]",234.50235308740335,"['1990860600', '4348259325', '4348259333', '6786321690', '6786321691']",5
16,"[163.97483745888854, -455.05768710159816]",272.03211304061773,"['667357317', '667357318', '667357325', '667357326', '668699249', '5879215642', '5879215643', '6495983054', '6495983060', '6568909593', '6568909594', '6568909609', '6573854574', '8666700466']",14
17,"[-116.07358409054004, 5.5739392240205134]",257.0314076115268,"['245674992', '668672574', '6583550560', '6583550562']",4
