,location,Radius,covered_nodes,Total_nodes_covered
0,"[338.46263158199696, 551.2604764374258]",243.97218706661693,"['667357367', '667357421', '668612331', '668612391', '668672704', '1990860599', '1990860600', '4348259325', '4348259327', '4348259329', '4348259330', '4348259331', '4348259332', '4348265098', '4348265099', '4348265101', '4348265105', '4348265107', '5584937649', '5584937650', '6573701501', '6573701524']",22
1,"[73.11820376535346, 134.9871983317717]",247.28405351586005,"['668672700', '4642960968', '5366445083', '5366445085', '5366445092', '5366445093', '6583550560', '6583550562']",8
2,"[-308.8984201319988, 368.360488634327]",244.68043939076728,"['245674992', '667357348', '667357361', '668478124', '668672574', '668672699', '4348259294', '4348259295', '4348259297', '4348259298', '4348259324', '5280437313', '5280437314', '5280438428', '6571330021', '6571330022', '6571330023', '7265473766']",18
3,"[-629.38745151539, 224.0156914839479]",237.830991852545,"['2081722939', '4348259319', '4348259324', '5280437314', '5280438428', '7265482108', '7265482110', '8699875147', '8699875155', '8699875156']",10
4,"[752.9396120843771, -341.3289333496414]",249.65638650500188,"['667357383', '667357385', '667357387', '668660560', '668685375', '668685380', '5879215623', '5879215625', '5879215634', '8675266535']",10
5,"[-188.8406711229926, -21.83637808656801]",243.70623876491956,"['245674992', '668672574', '6583550560']",3
6,"[685.4786230608805, 356.78410953337584]",248.94825712355342,"['667357409', '667357412', '667357415', '667357416', '667357419', '4348259325', '4348259327', '4348259328', '4348259330', '4348259331', '4348259332', '4348259333', '4348259334', '4348259335', '4348259340', '4348259341', '5882320075', '7265460758', '9169143586']",19
7,"[49.63174199259167, -869.6658723853499]",211.44288279703798,"['668699237', '668699242', '6435688923', '6435688924', '6627410442']",5
8,"[166.3308680159819, -315.6374222280056]",253.50833174889107,"['667357317', '667357318', '667357325', '667357326', '668699249', '3215340463', '5879215643', '6568909593', '6568909594', '6568909609', '6573854574', '8666700466']",12
9,"[404.43451124805347, -273.2411696952121]",252.78156519791392,"['667357317', '667357325', '667357368', '667357382', '667357385', '667357387', '668699249', '3215340463', '3215340464', '5366445105', '5879215642', '5879215643', '6568909593', '6568909594', '6568909595', '6568909609', '6573854574', '8666700466', '8675266535']",19
10,"[349.3426599372637, 897.0469737275223]",248.5403419214799,"['668612391', '6786321691', '9169143592']",3
11,"[-18.15883585585633, 581.6001780155926]",246.79254688789274,"['667357348', '667357359', '667357361', '668672699', '4348259297', '4348259298', '4348265105', '4348265107', '5366445091', '5366445092', '5366445093', '6573701501', '6573701505']",13
12,"[248.97399133587965, 173.2687314803156]",248.71749431072354,"['667357352', '667357367', '668620092', '668672700', '668672704', '2055461156', '4369058864', '4642960968', '5077600694', '5366445082', '5366445083', '5366445085', '5584937649', '5584937650', '6583550562', '6785961658', '7147944038', '7147944044', '7147944046']",19
13,"[564.8118480310239, -723.2328355563442]",254.5100129407764,"['667357309', '667357310', '667357311', '668660548', '668660552', '668660560', '668685375', '5879215641', '5879215644', '5879215645', '5879215646', '5879215650']",12
14,"[685.1376275500329, 796.1810689851343]",249.21794889496186,"['6786321690', '6786321691']",2
15,"[654.155849202613, 2.2886688595488707]",250.2518424564383,"['667357352', '667357392', '667357401', '667357403', '667357405', '667357407', '667357409', '667357415', '667357416', '4369058864', '6576461331', '6785961623', '6785961658', '8675266535']",14
16,"[-283.896907394466, -831.2007710712145]",213.11952119483018,"['668699188', '668699193', '668699199', '668699242']",4
17,"[263.20502208219585, -739.9196369297048]",256.03771289297964,"['667357309', '667357310', '667357311', '668660548', '668660552', '668699237', '5879215641', '5879215644', '5879215645', '5879215646', '5879215650', '6435688923', '6435688924', '6495983054', '6495983060', '6627410440', '6627410442']",17
