,location,Radius,covered_nodes,Total_nodes_covered
0,"[439.446910167241, 612.5700967455806]",366.59584105941303,"['667357367', '667357419', '667357421', '668612331', '668612391', '668672704', '1990860599', '1990860600', '4348259325', '4348259327', '4348259328', '4348259329', '4348259330', '4348259331', '4348259332', '4348259333', '4348259334', '4348259335', '4348259341', '4348265098', '4348265099', '4348265101', '4348265105', '4348265107', '5366445082', '5584937649', '5584937650', '5882320075', '6573701501', '6573701524', '6786321690', '6786321691', '7265460758', '9169143586', '9169143592']",35
1,"[202.32282560534077, -196.56534434808418]",334.12573781089543,"['667357317', '667357318', '667357325', '667357326', '667357352', '667357382', '668672700', '668699249', '3215340463', '3215340464', '5077600694', '5366445105', '5879215643', '6568909593', '6568909594', '6568909595', '6568909609', '6573854574', '6583550560', '6583550562', '6785961658', '7147944038', '8666700466']",23
2,"[522.995545217392, 557.4173395372288]",386.9431209540067,"['667357367', '667357412', '667357419', '667357421', '668612331', '668612391', '668672704', '1990860599', '1990860600', '4348259325', '4348259327', '4348259328', '4348259329', '4348259330', '4348259331', '4348259332', '4348259333', '4348259334', '4348259335', '4348259340', '4348259341', '4348265098', '4348265099', '4348265101', '4348265105', '4348265107', '4369058864', '5366445082', '5584937649', '5584937650', '5882320075', '6573701524', '6786321690', '6786321691', '7265460758', '9169143586', '9169143592']",37
3,"[-123.32643848093427, 12.528887025130487]",280.2988621854086,"['245674992', '668672574', '4348259295', '6583550560', '6583550562']",5
4,"[45.916528808593284, 406.6292371796444]",361.072089338913,"['245674992', '667357348', '667357359', '667357361', '667357367', '668478124', '668612331', '668672574', '668672699', '668672704', '4348259294', '4348259295', '4348259297', '4348259298', '4348259329', '4348265098', '4348265099', '4348265101', '4348265105', '4348265107', '4642960968', '5366445082', '5366445083', '5366445085', '5366445091', '5366445092', '5366445093', '5584937649', '5584937650', '6571330021', '6571330022', '6573701501', '6573701505', '6573701524', '6583550562']",35
5,"[-515.509733807994, 332.7171445405111]",361.7841981984997,"['668478124', '668672574', '2081722939', '4348259294', '4348259295', '4348259319', '4348259324', '5280437313', '5280437314', '5280438428', '6571330021', '6571330022', '6571330023', '7265473766', '7265482108', '7265482110', '8699875147', '8699875155', '8699875156']",19
6,"[232.08451925829286, -753.8797599487007]",315.893719113227,"['667357309', '667357310', '667357311', '667357317', '668660548', '668660552', '668699237', '668699249', '5879215641', '5879215642', '5879215643', '5879215644', '5879215645', '5879215646', '5879215650', '6435688923', '6435688924', '6495983054', '6495983060', '6568909609', '6627410440', '6627410442']",22
7,"[-160.83215653313357, -881.3459049653043]",307.87604151254584,"['668699188', '668699193', '668699199', '668699237', '668699242', '6435688923', '6435688924']",7
8,"[611.2909396120857, 32.94824609238831]",362.8403728026711,"['667357352', '667357392', '667357401', '667357403', '667357405', '667357407', '667357409', '667357412', '667357415', '667357416', '667357419', '668620092', '668685380', '2055461156', '3215340463', '3215340464', '4348259328', '4348259340', '4369058864', '5077600694', '5882320075', '6568909595', '6576461331', '6785961623', '6785961658', '7147944038', '7147944044', '7147944046', '8675266535']",29
9,"[694.1041044362937, -540.5651916507632]",350.4379438951153,"['667357311', '667357368', '667357382', '667357383', '667357385', '667357387', '668660560', '668685375', '668685380', '5366445105', '5879215623', '5879215625', '5879215634', '5879215641', '5879215642', '5879215644', '5879215646', '5879215650', '8675266535']",19
