,location,Radius,covered_nodes,Total_nodes_covered
0,"[-28.44072632804945, -434.5002954591845]",182.374160715675,"['268789969', '268789971', '268789973', '268789976', '268790010', '268790016', '268790030', '268790035', '304913245', '330648003', '330653141', '330653166', '330653179', '330653184', '330653236', '330653241', '330653246', '330653249', '330653267', '330653271', '330653290', '330653353', '330780203']",23
1,"[-192.76623165957847, -702.3722255266491]",182.67067199663276,"['330653884', '330653893', '330653923', '330653967', '330653976', '330653978', '330653986', '330653996', '670703094', '670703101', '670703151', '670703205', '670703217', '670703264', '672642688', '2164168482', '2166694704', '2166694714', '2166694715']",19
2,"[698.8081721815163, 495.07192111183554]",175.2624943577025,"['268789880', '268789881', '268789882', '268789950', '268789961', '268789963', '330576035', '330576044', '330576053', '330576059', '330576066', '330576156', '330576503', '330576530', '330576539', '330576821', '330593389', '330593397', '3371735063', '3371735087', '3405055667', '3405055668', '6773818263', '6773818264']",24
3,"[52.389593399849126, -905.1966591614776]",182.1436396611517,"['275675440', '275675441', '275676975', '275676976', '330653996', '330654000', '330654009', '330654010', '330654012', '330780144', '2164168453', '2164168463', '2166694709', '2167078771', '2167078772', '2167078773', '2167078774', '6590511582', '7025461280']",19
4,"[599.2540776995763, -72.21430403895144]",181.93997375091772,"['268789870', '330593480', '330593497', '330593501', '330593697', '330593710']",6
5,"[799.3383793999523, 179.06415251487968]",178.31009162980777,"['268789868', '268789950', '268789954', '330582202', '330593428', '330593447', '330593456', '330593460', '330593466', '330593509', '2164208476', '2164208484', '3248842465', '3248842469', '3248842473', '3248842475', '3248842476', '3248842477', '3248842479']",19
6,"[586.3280632878718, 271.8192098580667]",177.2397166531049,"['268789868', '268789869', '268789882', '268789920', '268789940', '268789950', '268789961', '268789963', '330576253', '330576261', '330576280', '330576404', '330576439', '330576446', '330576488', '330576496', '330593456', '330593460', '330593466', '330593480', '330593514', '330593520', '6773818263', '6773818264']",24
7,"[269.8746575995869, -67.56496800412147]",183.19344152161264,"['268789874', '268789875', '268789926', '268789939', '268789985', '268789987', '268789988', '268789990', '330593548', '330593595', '330593601', '330593605', '330593612', '330593618', '330593624', '330593641', '330593701', '330593710', '330593716', '330612021', '330612027', '330612039', '330612040', '330612044', '330612049', '330612053', '330779489']",27
8,"[68.71769297636929, -573.4189595246]",181.30247502897194,"['268789973', '268789976', '268790030', '268790035', '275675438', '275675439', '330653141', '330653166', '330653236', '330653241', '330653249', '330653262', '330653267', '330653271', '330653290', '330653296', '330653303', '330653353', '330653997', '330780144', '330780155', '330780161', '330780167', '330780202', '330780203', '2166694728', '2166694752']",27
9,"[269.15300166777376, -620.1992882407203]",182.1081593064959,"['330653296', '330653303', '2166694720', '2166694724', '2166694728', '2166694752', '3405091168', '7024847607']",8
10,"[-898.9422103522969, -744.8256233316305]",172.5266371496129,"['330648098', '330780901', '2018053792', '5391143596', '5391143604']",5
