,location,Radius,covered_nodes,Total_nodes_covered
0,"[581.2676270708369, -534.1780941303388]",195.23494216854837,"['667357368', '667357385', '667357387', '668660560', '668685375', '5879215623', '5879215625', '5879215634', '5879215641']",9
1,"[-161.52376327771918, 482.2736954507051]",178.5125003028003,"['667357348', '667357359', '667357361', '668478124', '668672699', '4348259297', '4348259298', '6571330021', '6571330022', '7265473766']",10
2,"[317.84186284615885, -791.4570369733748]",191.18077157890158,"['667357309', '667357310', '667357311', '668660548', '668660552', '5879215644', '5879215645', '5879215646', '5879215650', '6627410440', '6627410442']",11
3,"[-339.92219492887847, -829.2023067999717]",197.02929966193003,"['668699188', '668699193', '668699199']",3
4,"[562.745876765813, 862.5756049554415]",193.13885224223193,"['6786321690', '6786321691']",2
5,"[-685.8049434318657, 317.86225852663244]",168.34817237825686,"['2081722939', '4348259319', '4348259324', '7265482108', '7265482110', '8699875147', '8699875155', '8699875156']",8
6,"[776.9606724282679, -77.24378918297523]",198.07805163502897,"['667357392', '667357401', '667357403', '667357405', '6576461331', '8675266535']",6
7,"[173.9550757201967, 94.99165796560305]",184.49515555068203,"['668672700', '5077600694', '5366445083', '6583550562', '7147944038']",5
8,"[23.08351872373178, 525.7004221621773]",183.83965854130287,"['667357359', '667357361', '4348259298', '4348265105', '4348265107', '5366445091', '5366445092', '5366445093', '6573701501', '6573701505']",10
9,"[760.0993327970057, 285.3789651300656]",197.88132154807775,"['667357409', '667357412', '667357415', '667357416', '667357419', '4348259340', '4348259341', '9169143586']",8
10,"[174.98325413676932, -309.79098450448265]",190.50720787810747,"['667357317', '667357318', '667357325', '667357326', '6568909593', '6568909594', '6568909609', '6573854574', '8666700466']",9
11,"[-218.41544792308937, -850.9650113891779]",192.25054873445555,"['668699188', '668699193', '668699199', '668699242']",4
12,"[30.21662480371264, -113.49939376406766]",183.55918449399815,"['667357326', '6583550560']",2
13,"[-180.96948286926937, 61.34302709319363]",172.78628084498285,"['245674992', '668672574']",2
14,"[282.95484161084937, 299.82773378138353]",190.81860779589374,"['667357367', '668620092', '668672704', '4642960968', '5366445082', '5366445083', '5366445085', '5584937649', '5584937650', '7147944044', '7147944046']",11
15,"[812.1098368771119, -428.3492613316265]",196.8034546113024,"['667357383', '668660560', '668685380', '5879215623', '5879215625', '5879215634']",6
16,"[-405.9956461580073, 469.7605674613498]",171.72281063843593,"['6571330021', '6571330022', '7265473766']",3
17,"[-699.0909190480252, 226.74454173930252]",168.7364388279325,"['2081722939', '4348259319', '7265482108', '7265482110', '8699875147', '8699875155', '8699875156']",7
18,"[68.15681151164053, -848.5294934883755]",191.54050328265217,"['668699237', '668699242', '6435688923', '6435688924', '6627410440', '6627410442']",6
19,"[-42.210480240004465, 260.3952114409362]",178.78708829368585,"['245674992', '668672699', '4348259295', '4642960968', '5366445091', '5366445092', '5366445093']",7
20,"[395.9984946770737, -63.45447726261248]",192.01877538822308,"['667357352', '2055461156', '3215340463', '3215340464', '5077600694', '6568909595', '6785961623', '6785961658', '7147944038']",9
21,"[394.46317080569787, 864.9742325923685]",193.27812545801115,"['6786321691', '9169143592']",2
22,"[201.10940730195213, 661.9544227861546]",190.98653466187014,"['667357421', '668612331', '668612391', '4348265098', '4348265099', '4348265101', '4348265105', '4348265107', '6573701501', '6573701505']",10
23,"[237.2436743838652, -547.2841601299789]",193.2557530511714,"['667357310', '667357317', '667357318', '668699249', '5879215642', '5879215643', '6495983054', '6495983060', '6568909609']",9
24,"[722.3696440561637, 650.246522528414]",195.55960787677753,['9169143586'],1
25,"[513.0997128312932, -288.6194015900038]",195.09701207717546,"['667357325', '667357382', '667357385', '667357387', '3215340464', '5366445105', '6568909594', '8675266535']",8
26,"[553.2700932450425, 132.29432677219864]",193.78649076971155,"['667357352', '667357403', '667357405', '667357407', '667357409', '667357412', '2055461156', '4369058864', '5882320075', '6785961623', '6785961658']",11
27,"[505.5250523725041, -804.2566791587883]",178.80312676517838,"['667357311', '668660548', '668660552', '5879215641', '5879215644', '5879215645', '5879215646', '5879215650']",8
28,"[-374.4174803218952, 248.85142416241268]",172.65134527196247,"['4348259294', '4348259324', '5280437313', '5280437314', '5280438428', '6571330022', '6571330023']",7
29,"[479.3408425424077, 498.92279378932744]",194.59046809280838,"['667357419', '667357421', '668612331', '1990860599', '1990860600', '4348259325', '4348259327', '4348259328', '4348259329', '4348259330', '4348259331', '4348259332', '4348259333', '4348259334', '4348259335', '4348265099', '6573701524', '7265460758']",18
