,location,Radius,covered_nodes,Total_nodes_covered
0,"[-86.69636671255508, 15.448007992005401]",193.97817071278453,"['245674992', '6583550560', '6583550562']",3
1,"[438.1087087820492, 951.4976127356773]",211.1536542531525,"['6786321690', '6786321691', '9169143592']",3
2,"[444.9819217754926, -608.1174684715039]",173.09059719580716,"['667357309', '667357310', '667357311', '667357368', '668699249', '5879215641', '5879215642', '5879215643', '5879215644', '5879215645', '5879215646', '5879215650', '6495983054']",13
3,"[691.483696972672, -447.7584798104391]",187.24858506202835,"['667357383', '667357387', '668660560', '668685375', '668685380', '5879215623', '5879215625', '5879215634']",8
4,"[159.19802036511055, -453.23592864957357]",164.76789387200566,"['667357317', '667357318', '6495983060', '6568909609']",4
5,"[-13.298908372453667, 514.5460457487027]",206.2304627079096,"['667357348', '667357359', '667357361', '668672699', '4348259297', '4348259298', '4348265105', '4348265107', '5366445091', '5366445092', '5366445093', '6573701501', '6573701505']",13
6,"[81.9847700146709, -190.8289296027752]",183.48976733550265,['667357326'],1
7,"[-78.55224411158166, 323.0663189377275]",195.10778629809687,"['245674992', '667357348', '667357361', '668478124', '668672574', '668672699', '4348259294', '4348259295', '4642960968', '5366445091', '5366445092', '5366445093']",12
8,"[800.9325910011968, -190.53799572167102]",192.15672038758532,"['667357383', '667357392', '667357401', '668685380', '6576461331', '8675266535']",6
9,"[613.7254089881417, 789.629036186266]",211.1665132928345,"['6786321690', '6786321691']",2
10,"[322.72932928115586, -920.8036804053158]",180.18965395628655,"['668660548', '668660552', '5879215645', '6627410442']",4
11,"[617.9622788897623, -757.7035971911633]",183.04611481913008,"['5879215641', '5879215644']",2
12,"[233.87236823058763, 697.2878965445373]",207.09016670242718,"['667357421', '668612331', '668612391', '4348265098', '4348265099', '4348265101', '4348265105', '4348265107', '6573701501', '6573701505', '9169143592']",11
13,"[208.67843216014887, -708.6526769438613]",162.05236135986218,"['667357309', '667357310', '668699237', '6435688924', '6495983054', '6495983060', '6627410440', '6627410442']",8
14,"[337.8409018567152, 499.36980738325633]",207.64741695717555,"['667357367', '667357421', '668612331', '668672704', '1990860599', '1990860600', '4348259325', '4348259327', '4348259329', '4348259330', '4348259331', '4348265098', '4348265099', '4348265101', '4348265105', '4348265107', '5366445082', '5584937649', '5584937650', '6573701524']",20
15,"[769.4381133230094, 165.86994670641536]",200.4772724819035,"['667357403', '667357405', '667357409', '667357412', '667357415', '667357416', '4348259340']",7
16,"[517.9808788432053, 13.040390212339394]",190.7284979825353,"['667357352', '667357405', '667357407', '2055461156', '4369058864', '6576461331', '6785961623', '6785961658']",8
17,"[-363.5735373437875, 532.4751061646635]",205.55601213006224,"['4348259297', '6571330021', '6571330022', '7265473766']",4
18,"[-273.088743181053, -771.2840395573794]",184.60164127395512,"['668699188', '668699193', '668699199']",3
19,"[-285.2101377292973, -898.474667817563]",184.6433680015854,"['668699188', '668699193', '668699199']",3
20,"[713.3618938662939, 525.8150842574253]",208.40264769064032,"['667357419', '4348259325', '4348259332', '4348259333', '4348259334', '4348259335', '4348259340', '4348259341', '7265460758', '9169143586']",10
21,"[177.20656125766595, -45.45153383273979]",180.94760172985377,"['667357326', '668672700', '5077600694', '6568909595', '6583550562', '7147944038']",6
22,"[489.66352857353604, 295.47952107421975]",186.1577513235627,"['667357367', '667357412', '667357419', '668620092', '4348259327', '4348259328', '4348259330', '4348259331', '4348259334', '4369058864', '5882320075', '7147944044', '7147944046']",13
23,"[225.54703015702418, 214.80617746854867]",195.5286394745931,"['667357367', '668620092', '668672700', '668672704', '4642960968', '5366445082', '5366445083', '5366445085', '5584937649', '5584937650', '7147944044', '7147944046']",12
24,"[479.10368258678557, -181.0419429316987]",180.5271434218316,"['667357382', '667357385', '3215340463', '3215340464', '5366445105', '6568909594', '6568909595', '8675266535']",8
25,"[-673.3068132324955, 280.1155321960763]",202.1029134146467,"['2081722939', '4348259319', '4348259324', '5280438428', '7265482108', '7265482110', '8699875147', '8699875155', '8699875156']",9
26,"[389.23183910016155, -327.1482163531078]",175.14738969401412,"['667357325', '667357368', '667357382', '667357385', '668699249', '5366445105', '5879215642', '5879215643', '6568909593', '6568909594', '6573854574', '8666700466']",12
27,"[25.197079909504986, -863.9444506703144]",184.07666640648114,"['668699237', '668699242', '6435688923', '6435688924']",4
28,"[-386.8676468148435, 205.1800327976365]",199.8693487423355,"['668672574', '4348259294', '4348259324', '5280437313', '5280437314', '5280438428', '6571330022', '6571330023']",8
